arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
A1 0HR 1_png.rf.F8WfJZAyU8hXcsKytbcA.png,781137,15.494716,1,2452,2056
A1 0HR 1_png.rf.bBmfdS8DK3Ixtw1fZ9P3.png,604191,11.984797,1,2452,2056
A1 0HR 2_png.rf.hVdiwx06lI7rOZ5rr9vC.png,888624,17.62684,1,2452,2056
A1 0HR 2_png.rf.wFANdrijgcCbWaNPdyi0.png,901013,17.87259,1,2452,2056
A1 12HR 1_png.rf.8FGxD5kQMiDucxJswxPl.png,281492,5.583705,1,2452,2056
A1 12HR 1_png.rf.XDKS23ySU3ItzW5Kv957.png,244832,4.856514,1,2452,2056
A1 12HR 2_png.rf.6p7F3HADokVM7aGI7thQ.png,491863,9.756647,1,2452,2056
A1 12HR 2_png.rf.OoCbkijic6aCx52coryw.png,291257,5.777405,1,2452,2056
A1 12hr 1_png.rf.hPnekH9tRkKoF84Y4HTD.png,73474,17.937988,1,640,640
A1 12hr 2_png.rf.Zc7e1rWOmWcCj4dykv3Z.png,55473,13.543213,1,640,640
A1 24HR 1_png.rf.1ApDRLrpQqSCaPcShIOu.png,0,0.0,0,2452,2056
A1 24HR 1_png.rf.psHGzfQFFYu0q9OMf12P.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.8ZCo4suYfwAmYJVAdrgi.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.QvfIHR0lQkYJbWTuhsBX.png,0,0.0,0,2452,2056
A1 24h 1_png.rf.TlQXP6CHdUFWS07zQImN.png,0,0.0,0,640,640
A1 24h 2_png.rf.o9mYSgMZsKvkMpLuHnpZ.png,0,0.0,0,640,640
A1 24hr 1_png.rf.LkrEN1mHJhJhYU2lmydg.png,30171,7.365967,1,640,640
A1 8HR 1_png.rf.7N4eAqgpqfPKb1eNWowl.png,359887,7.138757,1,2452,2056
A1 8HR 1_png.rf.VABkXkmpYjE9yLo5gSBX.png,338120,6.706984,1,2452,2056
A1 8HR 2_png.rf.bvjlWbubzYS3fVyOKsCU.png,449308,8.912521,1,2452,2056
A1 8HR 2_png.rf.emd32984S6mQhEIM0RXU.png,644072,12.775881,1,2452,2056
A2 0H 2_png.rf.wLkBHcGvevKm0A73Vxcz.png,2000624,39.68459,1,2452,2056
A2 12H 1_png.rf.xnmVBn7WXmT4yiy3UMlx.png,676627,13.421645,1,2452,2056
A2 12H 2_png.rf.N7tpAQyq0PEGrhaTGLJT.png,790878,15.68794,1,2452,2056
A2 24H 1_png.rf.EFavmtKTLhhnJThESvF0.png,491388,9.747225,1,2452,2056
A2 24H 2_png.rf.E5xmaghZdqaoko8wlaZh.png,599970,11.901069,1,2452,2056
A2 8H 1_png.rf.xvZ2Owwq7kfNeQBUdLj1.png,744891,14.775737,1,2452,2056
A2 8H 2_png.rf.7oLJskKDBKhwtDpwzZqy.png,840577,16.673775,1,2452,2056
A3 0H 1_png.rf.4oL1M95z5XQoppHkibCl.png,431476,8.558804,1,2452,2056
A3 0H 2_png.rf.QDCtQGDH1pznmeHT0BNJ.png,1094657,21.713732,1,2452,2056
A3 12H 1_png.rf.TU0BGVsD3XJqPwGYBsiu.png,376962,7.477458,1,2452,2056
A3 12H 2_png.rf.r5xe4JQ4Ecgyw1raWv4H.png,0,0.0,0,2452,2056
A3 24H 1_png.rf.tfdHOCRouEH53EDqy7G0.png,0,0.0,0,2452,2056
A3 24H 2_png.rf.TOtRUqMkxCrasCpSjZKO.png,0,0.0,0,2452,2056
A3 8H 1_png.rf.d60KhXvDmSmp3Oia8S8T.png,319152,6.330733,1,2452,2056
A3 8H 2_png.rf.B5nEx5FtZ9JTiEjZrHJb.png,556434,11.037484,1,2452,2056
A5 0HR 1_png.rf.ckTpizxWhCzqrJmwetqV.png,779236,15.457008,1,2452,2056
A5 0HR 2_png.rf.C9gm2A2fkupz9aW1u7b9.png,853569,16.931485,1,2452,2056
A5 12HR 1_png.rf.1xA3zwCvRWDQRrGvHIhA.png,480796,9.53712,1,2452,2056
A5 12HR 1_png.rf.IESDSkszuJatVJfvQ7PW.png,232390,4.609713,1,2452,2056
A5 12HR 2_png.rf.mzYpTwvbQHLWffHAkMOe.png,508654,10.089715,1,2452,2056
A5 12HR 2_png.rf.rAr8U7x7uLNYSny2Orvg.png,0,0.0,0,2452,2056
A5 24HR 1_png.rf.CpfIcPI5krfxTtJFGjKH.png,0,0.0,0,2452,2056
A5 24HR 1_png.rf.QWraD9H7IOqSfp8mznDQ.png,369979,7.338943,1,2452,2056
A5 24HR 2_png.rf.JBrJ8KO8uH9Jn3iTJvZf.png,0,0.0,0,2452,2056
A5 24HR 2_png.rf.xE7wqG2pbN9OFXjVvNjl.png,216830,4.301063,1,2452,2056
A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,550491,10.919598,1,2452,2056
A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,325569,6.458021,1,2452,2056
A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,361592,7.172577,1,2452,2056
A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1155722,22.925024,1,2452,2056
A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1265884,25.110209,1,2452,2056
A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,784889,15.569142,1,2452,2056
A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,824096,16.346856,1,2452,2056
A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,412252,8.177474,1,2452,2056
A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,476856,9.458966,1,2452,2056
A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,831461,16.492949,1,2452,2056
A6 8H 2_png.rf.8H5VYogwRaw3bc7Ufnp7.png,1025362,20.339189,1,2452,2056
B1 0H 1_png.rf.j3ckb2OmuPoN1D2ZNrsL.png,1675966,33.244639,1,2452,2056
B1 0H 2_png.rf.M9qDqnfqVRQAN3kixv3Y.png,1431368,28.392768,1,2452,2056
B1 0HR 1_png.rf.eIMkkfHeHfLEZ04ezC1L.png,813229,16.131297,1,2452,2056
B1 0HR 2_png.rf.GJOlprTE8cvwD4CrUmlP.png,766392,15.202233,1,2452,2056
B1 0hr 1_png.rf.HQmAp3GBzLOJSBnrI49n.png,110215,26.907959,1,640,640
B1 0hr 1_png.rf.IpACHL1Orw6aFOfMt2L4.png,87944,21.470703,1,640,640
B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,87597,21.385986,1,640,640
B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,116611,28.469482,1,640,640
B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,104407,25.48999,1,640,640
B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,107856,26.332031,1,640,640
B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,685520,13.598047,1,2452,2056
B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,518796,10.290893,1,2452,2056
B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,478698,9.495504,1,2452,2056
B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,50675,12.371826,1,640,640
B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,49786,12.154785,1,640,640
B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,80496,19.652344,1,640,640
B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,76985,18.795166,1,640,640
B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,443837,8.803998,1,2452,2056
B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,95386,1.892087,1,2452,2056
B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,286285,5.67878,1,2452,2056
B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,220491,4.373683,1,2452,2056
B1 24hr 1_png.rf.wZriPsVdQe9B1XYh0ypQ.png,0,0.0,0,640,640
B1 24hr 2_png.rf.kOhjizJROLOCgNfM1IF5.png,29542,7.212402,1,640,640
B1 8H 1_png.rf.fqDTrXJGtwGnRUswH16c.png,683826,13.564445,1,2452,2056
B1 8H 2_png.rf.gA6SnVr547LgfEenVrRi.png,610282,12.105619,1,2452,2056
B1 8HR 1_png.rf.AMXvM5M5gyDuLKC5DTa9.png,581525,11.535192,1,2452,2056
B1 8HR 2_png.rf.QKXzmdKQE41ccuWFgbwS.png,499920,9.916466,1,2452,2056
B1 8hr 1_png.rf.pwZlWzk9sZA3CwldABe9.png,84370,20.598145,1,640,640
B1 8hr 1_png.rf.xNkp4JfkmuylOQerzD1Q.png,86068,21.012695,1,640,640
B1 8hr 2_png.rf.L73Y3X4Dx7HELGkPVNlg.png,59672,14.568359,1,640,640
B4 0H 1_png.rf.UkNByK7H1jadGiO9HCAd.png,816043,16.187116,1,2452,2056
B4 0H 2_png.rf.rXION3PvUG9p2y5KH5ZG.png,1119993,22.2163,1,2452,2056
B4 12H 1_png.rf.1ULnxID5MP426B41agfS.png,0,0.0,0,2452,2056
B4 12H 2_png.rf.BUDIsAimJHwizKA26kde.png,748257,14.842505,1,2452,2056
B4 24H 1_png.rf.b60wYuoI9jxCKCHE2l9q.png,369855,7.336483,1,2452,2056
B4 24H 2_png.rf.Dy3NkPc0L9HXhRCtCbkW.png,0,0.0,0,2452,2056
B4 8H 1_png.rf.OVZZyofXQpVrU06rEdEV.png,810108,16.069388,1,2452,2056
B4 8H 2_png.rf.ShxIhASvXw8lGbZkLgUb.png,0,0.0,0,2452,2056
B5 0HR 1_png.rf.HyxAq2SZFEx1y342m6b9.png,1093252,21.685863,1,2452,2056
B5 0HR 1_png.rf.J6hP1h51BcAFg4KFN6lN.png,930435,18.456207,1,2452,2056
B5 0HR 2_png.rf.MUU0CWJgRWrZIA9N0J2X.png,1033641,20.503413,1,2452,2056
B5 12HR 1_png.rf.XqoVkA4DK3JbERfwmQPP.png,332290,6.59134,1,2452,2056
B5 12HR 2_png.rf.EZH0RYIN3t8Q75rFyebV.png,449988,8.92601,1,2452,2056
B5 12HR 2_png.rf.mSR2WAZaiHT4hljqFuAE.png,606833,12.037204,1,2452,2056
B5 24HR 1_png.rf.TJTLDoAzR6YqhVVqJjBV.png,0,0.0,0,2452,2056
B5 24HR _png.rf.g9PDGT1tjMWdiPw6OCJg.png,0,0.0,0,2452,2056
B5 8HR 1_png.rf.Ym4RLm5f7bEAlTD8XV4Q.png,461204,9.148492,1,2452,2056
B5 8HR 2_png.rf.1bM2nfrE3C3SuMgkQzIF.png,569178,11.290275,1,2452,2056
B5 8HR 2_png.rf.BzRPidTOrz4nL1zIlvSL.png,777979,15.432074,1,2452,2056
B6 0HR 1_png.rf.G9IIgGta9Gbbj9yqetJW.png,902951,17.911032,1,2452,2056
B6 0hr 1_png.rf.tP2kS9n37GFU0hMWW7mV.png,106945,26.109619,1,640,640
B6 12HR 1_png.rf.gMy5B0cpXrZXzyMCZhuv.png,330823,6.56224,1,2452,2056
B6 12HR 2_png.rf.BMDqWV1RTxKKoPMgnLal.png,399459,7.923711,1,2452,2056
B6 12hr 1_png.rf.wMEDLQnrMWwVbcfKlQek.png,19575,4.779053,1,640,640
B6 12hr 2_png.rf.y4b1NNhMuInMAANEGR5y.png,68272,16.667969,1,640,640
B6 24h 1_png.rf.HqRokqEzDfBP5O3ZtezT.png,0,0.0,0,640,640
B6 24h 1_png.rf.Mqv4F4d5b4AUQiStkAzE.png,0,0.0,0,640,640
C5 0H 1_png.rf.OdwF3vyzWYOgZ8CvxU5t.png,1099253,21.804899,1,2452,2056
C5 0H 1_png.rf.qfmzlYXXLFM1UbctuHo5.png,1041596,20.661209,1,2452,2056
C5 0H 2_png.rf.UQiYCwrvqp79phsQH2z3.png,1122761,22.271206,1,2452,2056
