arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
A1 0HR 1_png.rf.F8WfJZAyU8hXcsKytbcA.png,766291,15.20023,1,2452,2056
A1 0HR 1_png.rf.bBmfdS8DK3Ixtw1fZ9P3.png,599996,11.901584,1,2452,2056
A1 0HR 2_png.rf.hVdiwx06lI7rOZ5rr9vC.png,858829,17.035823,1,2452,2056
A1 0HR 2_png.rf.wFANdrijgcCbWaNPdyi0.png,884669,17.548388,1,2452,2056
A1 12HR 1_png.rf.8FGxD5kQMiDucxJswxPl.png,293562,5.823127,1,2452,2056
A1 12HR 1_png.rf.XDKS23ySU3ItzW5Kv957.png,219019,4.344484,1,2452,2056
A1 12HR 2_png.rf.6p7F3HADokVM7aGI7thQ.png,504619,10.009676,1,2452,2056
A1 12HR 2_png.rf.OoCbkijic6aCx52coryw.png,267246,5.30112,1,2452,2056
A1 12hr 1_png.rf.hPnekH9tRkKoF84Y4HTD.png,72094,17.601074,1,640,640
A1 12hr 2_png.rf.Zc7e1rWOmWcCj4dykv3Z.png,55468,13.541992,1,640,640
A1 24HR 1_png.rf.1ApDRLrpQqSCaPcShIOu.png,0,0.0,0,2452,2056
A1 24HR 1_png.rf.psHGzfQFFYu0q9OMf12P.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.8ZCo4suYfwAmYJVAdrgi.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.QvfIHR0lQkYJbWTuhsBX.png,222710,4.417699,4,2452,2056
A1 24h 1_png.rf.TlQXP6CHdUFWS07zQImN.png,4677,1.141846,5,640,640
A1 24h 2_png.rf.o9mYSgMZsKvkMpLuHnpZ.png,0,0.0,0,640,640
A1 24hr 1_png.rf.LkrEN1mHJhJhYU2lmydg.png,28951,7.068115,2,640,640
A1 8HR 1_png.rf.7N4eAqgpqfPKb1eNWowl.png,358415,7.109558,1,2452,2056
A1 8HR 1_png.rf.VABkXkmpYjE9yLo5gSBX.png,332417,6.593859,1,2452,2056
A1 8HR 2_png.rf.bvjlWbubzYS3fVyOKsCU.png,444659,8.820303,1,2452,2056
A1 8HR 2_png.rf.emd32984S6mQhEIM0RXU.png,628319,12.463402,1,2452,2056
A2 0H 2_png.rf.wLkBHcGvevKm0A73Vxcz.png,1729412,34.3048,4,2452,2056
A2 12H 1_png.rf.xnmVBn7WXmT4yiy3UMlx.png,779435,15.460955,2,2452,2056
A2 12H 2_png.rf.N7tpAQyq0PEGrhaTGLJT.png,785285,15.576997,1,2452,2056
A2 24H 1_png.rf.EFavmtKTLhhnJThESvF0.png,561365,11.135296,2,2452,2056
A2 24H 2_png.rf.E5xmaghZdqaoko8wlaZh.png,594966,11.801809,1,2452,2056
A2 8H 1_png.rf.xvZ2Owwq7kfNeQBUdLj1.png,208615,4.138109,10,2452,2056
A2 8H 2_png.rf.7oLJskKDBKhwtDpwzZqy.png,804720,15.962511,2,2452,2056
A3 0H 1_png.rf.4oL1M95z5XQoppHkibCl.png,567101,11.249076,2,2452,2056
A3 0H 2_png.rf.QDCtQGDH1pznmeHT0BNJ.png,1048715,20.802422,1,2452,2056
A3 12H 1_png.rf.TU0BGVsD3XJqPwGYBsiu.png,383707,7.611253,1,2452,2056
A3 12H 2_png.rf.r5xe4JQ4Ecgyw1raWv4H.png,303109,6.012502,2,2452,2056
A3 24H 1_png.rf.tfdHOCRouEH53EDqy7G0.png,0,0.0,0,2452,2056
A3 24H 2_png.rf.TOtRUqMkxCrasCpSjZKO.png,0,0.0,0,2452,2056
A3 8H 1_png.rf.d60KhXvDmSmp3Oia8S8T.png,446944,8.865629,1,2452,2056
A3 8H 2_png.rf.B5nEx5FtZ9JTiEjZrHJb.png,590638,11.715958,1,2452,2056
A5 0HR 1_png.rf.ckTpizxWhCzqrJmwetqV.png,757470,15.025255,1,2452,2056
A5 0HR 2_png.rf.C9gm2A2fkupz9aW1u7b9.png,833036,16.524191,1,2452,2056
A5 12HR 1_png.rf.1xA3zwCvRWDQRrGvHIhA.png,471892,9.3605,1,2452,2056
A5 12HR 1_png.rf.IESDSkszuJatVJfvQ7PW.png,208177,4.129421,1,2452,2056
A5 12HR 2_png.rf.mzYpTwvbQHLWffHAkMOe.png,517827,10.271671,1,2452,2056
A5 12HR 2_png.rf.rAr8U7x7uLNYSny2Orvg.png,192887,3.826127,1,2452,2056
A5 24HR 1_png.rf.CpfIcPI5krfxTtJFGjKH.png,0,0.0,0,2452,2056
A5 24HR 1_png.rf.QWraD9H7IOqSfp8mznDQ.png,298872,5.928457,2,2452,2056
A5 24HR 2_png.rf.JBrJ8KO8uH9Jn3iTJvZf.png,0,0.0,0,2452,2056
A5 24HR 2_png.rf.xE7wqG2pbN9OFXjVvNjl.png,192053,3.809584,1,2452,2056
A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,536404,10.640167,1,2452,2056
A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,304983,6.049675,1,2452,2056
A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,344147,6.826536,1,2452,2056
A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1050401,20.835866,1,2452,2056
A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1235942,24.516277,1,2452,2056
A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,772986,15.333032,1,2452,2056
A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,845137,16.764227,1,2452,2056
A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,358849,7.118167,9,2452,2056
A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,457687,9.078728,1,2452,2056
A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,808029,16.028149,1,2452,2056
A6 8H 2_png.rf.8H5VYogwRaw3bc7Ufnp7.png,647703,12.847905,2,2452,2056
B1 0H 1_png.rf.j3ckb2OmuPoN1D2ZNrsL.png,1203123,23.865276,7,2452,2056
B1 0H 2_png.rf.M9qDqnfqVRQAN3kixv3Y.png,1361766,27.012135,2,2452,2056
B1 0HR 1_png.rf.eIMkkfHeHfLEZ04ezC1L.png,803334,15.935019,1,2452,2056
B1 0HR 2_png.rf.GJOlprTE8cvwD4CrUmlP.png,768306,15.240199,1,2452,2056
B1 0hr 1_png.rf.HQmAp3GBzLOJSBnrI49n.png,110560,26.992188,2,640,640
B1 0hr 1_png.rf.IpACHL1Orw6aFOfMt2L4.png,84542,20.640137,1,640,640
B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,77791,18.991943,2,640,640
B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,116136,28.353516,2,640,640
B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,45967,11.222412,19,640,640
B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,73008,17.824219,8,640,640
B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,666936,13.229413,1,2452,2056
B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,504388,10.005094,1,2452,2056
B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,481932,9.559654,1,2452,2056
B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,50872,12.419922,1,640,640
B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,49882,12.178223,1,640,640
B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,81249,19.836182,1,640,640
B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,71270,17.399902,2,640,640
B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,431227,8.553865,1,2452,2056
B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,207988,4.125672,4,2452,2056
B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,290223,5.756894,1,2452,2056
B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,213683,4.238639,2,2452,2056
B1 24hr 1_png.rf.wZriPsVdQe9B1XYh0ypQ.png,14788,3.610352,3,640,640
B1 24hr 2_png.rf.kOhjizJROLOCgNfM1IF5.png,39111,9.548584,1,640,640
B1 8H 1_png.rf.fqDTrXJGtwGnRUswH16c.png,674712,13.383659,1,2452,2056
B1 8H 2_png.rf.gA6SnVr547LgfEenVrRi.png,611164,12.123114,1,2452,2056
B1 8HR 1_png.rf.AMXvM5M5gyDuLKC5DTa9.png,582597,11.556456,1,2452,2056
B1 8HR 2_png.rf.QKXzmdKQE41ccuWFgbwS.png,507244,10.061746,1,2452,2056
B1 8hr 1_png.rf.pwZlWzk9sZA3CwldABe9.png,83818,20.463379,1,640,640
B1 8hr 1_png.rf.xNkp4JfkmuylOQerzD1Q.png,86103,21.02124,1,640,640
B1 8hr 2_png.rf.L73Y3X4Dx7HELGkPVNlg.png,58953,14.392822,1,640,640
B4 0H 1_png.rf.UkNByK7H1jadGiO9HCAd.png,741107,14.700677,1,2452,2056
B4 0H 2_png.rf.rXION3PvUG9p2y5KH5ZG.png,968515,19.211566,1,2452,2056
B4 12H 1_png.rf.1ULnxID5MP426B41agfS.png,74666,1.481083,2,2452,2056
B4 12H 2_png.rf.BUDIsAimJHwizKA26kde.png,742540,14.729102,2,2452,2056
B4 24H 1_png.rf.b60wYuoI9jxCKCHE2l9q.png,372821,7.395317,1,2452,2056
B4 24H 2_png.rf.Dy3NkPc0L9HXhRCtCbkW.png,0,0.0,0,2452,2056
B4 8H 1_png.rf.OVZZyofXQpVrU06rEdEV.png,788196,15.63474,3,2452,2056
B4 8H 2_png.rf.ShxIhASvXw8lGbZkLgUb.png,234454,4.650654,1,2452,2056
B5 0HR 1_png.rf.HyxAq2SZFEx1y342m6b9.png,1087322,21.568235,1,2452,2056
B5 0HR 1_png.rf.J6hP1h51BcAFg4KFN6lN.png,916273,18.175288,1,2452,2056
B5 0HR 2_png.rf.MUU0CWJgRWrZIA9N0J2X.png,1014034,20.114486,1,2452,2056
B5 12HR 1_png.rf.XqoVkA4DK3JbERfwmQPP.png,325167,6.450047,1,2452,2056
B5 12HR 2_png.rf.EZH0RYIN3t8Q75rFyebV.png,430023,8.529982,1,2452,2056
B5 12HR 2_png.rf.mSR2WAZaiHT4hljqFuAE.png,614569,12.190656,1,2452,2056
B5 24HR 1_png.rf.TJTLDoAzR6YqhVVqJjBV.png,0,0.0,0,2452,2056
B5 24HR _png.rf.g9PDGT1tjMWdiPw6OCJg.png,0,0.0,0,2452,2056
B5 8HR 1_png.rf.Ym4RLm5f7bEAlTD8XV4Q.png,455510,9.035545,1,2452,2056
B5 8HR 2_png.rf.1bM2nfrE3C3SuMgkQzIF.png,559208,11.092509,1,2452,2056
B5 8HR 2_png.rf.BzRPidTOrz4nL1zIlvSL.png,781337,15.498684,1,2452,2056
B6 0HR 1_png.rf.G9IIgGta9Gbbj9yqetJW.png,890523,17.664509,3,2452,2056
B6 0hr 1_png.rf.tP2kS9n37GFU0hMWW7mV.png,81555,19.910889,5,640,640
B6 12HR 1_png.rf.gMy5B0cpXrZXzyMCZhuv.png,350297,6.948528,2,2452,2056
B6 12HR 2_png.rf.BMDqWV1RTxKKoPMgnLal.png,401360,7.96142,1,2452,2056
B6 12hr 1_png.rf.wMEDLQnrMWwVbcfKlQek.png,34525,8.428955,1,640,640
B6 12hr 2_png.rf.y4b1NNhMuInMAANEGR5y.png,67827,16.559326,1,640,640
B6 24h 1_png.rf.HqRokqEzDfBP5O3ZtezT.png,0,0.0,0,640,640
B6 24h 1_png.rf.Mqv4F4d5b4AUQiStkAzE.png,0,0.0,0,640,640
C5 0H 1_png.rf.OdwF3vyzWYOgZ8CvxU5t.png,1072951,21.28317,1,2452,2056
C5 0H 1_png.rf.qfmzlYXXLFM1UbctuHo5.png,1020973,20.252129,1,2452,2056
C5 0H 2_png.rf.UQiYCwrvqp79phsQH2z3.png,1323309,26.249298,4,2452,2056
C5 12H 1_png.rf.OLiywuVh8Y6xj17HnU6e.png,719203,14.266187,1,2452,2056
C5 12H 1_png.rf.eqPnAQCG5aI0rvfthMNV.png,269321,5.34228,1,2452,2056
C5 12H 2_png.rf.oLP5pb7BztRNGjNEDlAS.png,482473,9.570386,2,2452,2056
C5 12H 2_png.rf.yGOWuMwCESVagvk7Q4HY.png,612098,12.141641,16,2452,2056
C5 24H 1_png.rf.GRabFdMEvh7NdJQw7srC.png,185596,3.681502,2,2452,2056
C5 24H 2_png.rf.1BqtMMJEWOuzOCOM43Zl.png,11418,0.226489,4,2452,2056
C5 8H 1_png.rf.QRwHfTeZ3iXOWs30KZOS.png,459381,9.11233,1,2452,2056
C5 8H 1_png.rf.m0k3TjlxKvLXDFhuBq52.png,780703,15.486108,1,2452,2056
C5 8H 2_png.rf.Su3UAyP9dztNqZtfn0u1.png,689365,13.674317,3,2452,2056
D1 0H 1_png.rf.fw3oXHFKRwGBIpMcBKY2.png,797724,15.823738,1,2452,2056
D1 0H 2_png.rf.In3g26PLvIPVilZ9guvK.png,891422,17.682341,1,2452,2056
D1 0HR 1_png.rf.X95BBgcop2LdYBHvWj7G.png,921282,18.274648,1,2452,2056
D1 0HR 1_png.rf.pXGKiyw6dpCjGOogRcBS.png,829392,16.451908,1,2452,2056
D1 0HR 2_png.rf.Ak8bfHD2sNvAS5ARU8WU.png,841409,16.690278,1,2452,2056
D1 0HR 2_png.rf.pBkydjxMgVt0vB999uLo.png,1033619,20.502976,1,2452,2056
D1 12H 1_png.rf.mKsxEDejqQN6qCQxLyns.png,552233,10.954152,1,2452,2056
D1 12H 2_png.rf.hM6Jhc6UJKSMWKFN6Pta.png,673112,13.351921,1,2452,2056
D1 12HR 1_png.rf.Sa5pwYNBsukEYVE7qdCO.png,439295,8.713902,3,2452,2056
D1 12HR 1_png.rf.mtvtObh31Z25eXwo4BTB.png,272865,5.412579,1,2452,2056
D1 12HR 2_png.rf.E03XFlEmMbe4CLEeQ5L0.png,238340,4.727738,2,2452,2056
D1 12HR 2_png.rf.c61b9Qj6PnDGEcivk5oi.png,478351,9.488621,1,2452,2056
D1 24H 1_png.rf.9St1pSdNBqUmYewNNUks.png,197974,3.927033,1,2452,2056
D1 24H 2_png.rf.JPXsJfPNRWwnAkf2OC68.png,414199,8.216095,1,2452,2056
D1 24HR 1_png.rf.D7yfyoxo08GRgfqWxkKs.png,165188,3.276687,1,2452,2056
D1 24HR 1_png.rf.EHcrx6DNEOw8vqgtCyC2.png,0,0.0,0,2452,2056
D1 24HR 2_png.rf.sKzjQXeeTmG65NxFRo5z.png,0,0.0,0,2452,2056
D1 24HR 2_png.rf.uoxKxnADebGlXimnPrEx.png,186208,3.693642,2,2452,2056
D1 8H 1_png.rf.AmYzGCscmIMNbZlAIVL4.png,636683,12.629312,2,2452,2056
D1 8H 2_png.rf.1Guur0r0WOYFqgYbD8Ix.png,523791,10.389974,4,2452,2056
D1 8HR 1_png.rf.7pXlMXWWJkv2xLuAp89c.png,525810,10.430023,1,2452,2056
D1 8HR 1_png.rf.Pm37sn4g0olAl9FUCP58.png,385189,7.64065,1,2452,2056
D1 8HR 2_png.rf.We4y9DkVsrjwHtYEPH1S.png,440528,8.73836,1,2452,2056
D1 8HR 2_png.rf.zXqaP0fHqHbabD0CzjuF.png,606598,12.032542,1,2452,2056
D3 0H 1_png.rf.jWsUip53LaCF4OaEEFcb.png,1140579,22.624646,1,2452,2056
D3 0H 2_png.rf.lkEcbAGS1IAwabi3cMT3.png,1176917,23.345451,1,2452,2056
D3 12H 1_png.rf.vDKmMF3YJlFSbIbFZHci.png,936382,18.574173,1,2452,2056
D3 12H 2_png.rf.bk65RyMB9bMlU59S1RY7.png,916295,18.175725,2,2452,2056
D3 24H 1_png.rf.lgES3xZvT7KoszPGhV44.png,714345,14.169823,1,2452,2056
D3 24H 2_png.rf.vu9MuWKRyoy3WKGkVrI5.png,679653,13.481669,5,2452,2056
D3 8H 1_png.rf.6ah0Jg4O5oakLSomUxcX.png,1021027,20.2532,1,2452,2056
D3 8H 2_png.rf.RmIwn01JNbgfY0VcrlAP.png,1118434,22.185376,1,2452,2056
D4 0H 1_png.rf.FutNJ1bcHBCTMEvRlEBr.png,977171,19.383268,1,2452,2056
D4 0H 1_png.rf.hIDWQ46StqSUcKyGmBYY.png,929888,18.445357,1,2452,2056
