arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
A1 0HR 1_png.rf.F8WfJZAyU8hXcsKytbcA.png,776230,15.397381,1,2452,2056
A1 0HR 1_png.rf.bBmfdS8DK3Ixtw1fZ9P3.png,603587,11.972816,1,2452,2056
A1 0HR 2_png.rf.hVdiwx06lI7rOZ5rr9vC.png,883121,17.517682,1,2452,2056
A1 0HR 2_png.rf.wFANdrijgcCbWaNPdyi0.png,894074,17.734947,1,2452,2056
A1 12HR 1_png.rf.8FGxD5kQMiDucxJswxPl.png,285905,5.671242,1,2452,2056
A1 12HR 1_png.rf.XDKS23ySU3ItzW5Kv957.png,0,0.0,0,2452,2056
A1 12HR 2_png.rf.6p7F3HADokVM7aGI7thQ.png,477686,9.47543,1,2452,2056
A1 12HR 2_png.rf.OoCbkijic6aCx52coryw.png,0,0.0,0,2452,2056
A1 12hr 1_png.rf.hPnekH9tRkKoF84Y4HTD.png,72856,17.787109,1,640,640
A1 12hr 2_png.rf.Zc7e1rWOmWcCj4dykv3Z.png,54685,13.35083,1,640,640
A1 24HR 1_png.rf.1ApDRLrpQqSCaPcShIOu.png,0,0.0,0,2452,2056
A1 24HR 1_png.rf.psHGzfQFFYu0q9OMf12P.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.8ZCo4suYfwAmYJVAdrgi.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.QvfIHR0lQkYJbWTuhsBX.png,0,0.0,0,2452,2056
A1 24h 1_png.rf.TlQXP6CHdUFWS07zQImN.png,0,0.0,0,640,640
A1 24h 2_png.rf.o9mYSgMZsKvkMpLuHnpZ.png,0,0.0,0,640,640
A1 24hr 1_png.rf.LkrEN1mHJhJhYU2lmydg.png,30141,7.358643,1,640,640
A1 8HR 1_png.rf.7N4eAqgpqfPKb1eNWowl.png,360203,7.145025,1,2452,2056
A1 8HR 1_png.rf.VABkXkmpYjE9yLo5gSBX.png,341508,6.774189,1,2452,2056
A1 8HR 2_png.rf.bvjlWbubzYS3fVyOKsCU.png,446939,8.865529,1,2452,2056
A1 8HR 2_png.rf.emd32984S6mQhEIM0RXU.png,636248,12.620683,1,2452,2056
A2 0H 2_png.rf.wLkBHcGvevKm0A73Vxcz.png,1978873,39.253135,1,2452,2056
A2 12H 1_png.rf.xnmVBn7WXmT4yiy3UMlx.png,661946,13.130431,1,2452,2056
A2 12H 2_png.rf.N7tpAQyq0PEGrhaTGLJT.png,785878,15.588759,1,2452,2056
A2 24H 1_png.rf.EFavmtKTLhhnJThESvF0.png,485451,9.629458,1,2452,2056
A2 24H 2_png.rf.E5xmaghZdqaoko8wlaZh.png,608684,12.07392,1,2452,2056
A2 8H 1_png.rf.xvZ2Owwq7kfNeQBUdLj1.png,752211,14.920937,1,2452,2056
A2 8H 2_png.rf.7oLJskKDBKhwtDpwzZqy.png,839804,16.658441,1,2452,2056
A3 0H 1_png.rf.4oL1M95z5XQoppHkibCl.png,449964,8.925534,1,2452,2056
A3 0H 2_png.rf.QDCtQGDH1pznmeHT0BNJ.png,1088862,21.598782,1,2452,2056
A3 12H 1_png.rf.TU0BGVsD3XJqPwGYBsiu.png,387211,7.680759,1,2452,2056
A3 12H 2_png.rf.r5xe4JQ4Ecgyw1raWv4H.png,226916,4.50113,1,2452,2056
A3 24H 1_png.rf.tfdHOCRouEH53EDqy7G0.png,0,0.0,0,2452,2056
A3 24H 2_png.rf.TOtRUqMkxCrasCpSjZKO.png,0,0.0,0,2452,2056
A3 8H 1_png.rf.d60KhXvDmSmp3Oia8S8T.png,0,0.0,0,2452,2056
A3 8H 2_png.rf.B5nEx5FtZ9JTiEjZrHJb.png,599206,11.885914,1,2452,2056
A5 0HR 1_png.rf.ckTpizxWhCzqrJmwetqV.png,767856,15.231273,1,2452,2056
A5 0HR 2_png.rf.C9gm2A2fkupz9aW1u7b9.png,844901,16.759546,1,2452,2056
A5 12HR 1_png.rf.1xA3zwCvRWDQRrGvHIhA.png,479145,9.504371,1,2452,2056
A5 12HR 1_png.rf.IESDSkszuJatVJfvQ7PW.png,0,0.0,0,2452,2056
A5 12HR 2_png.rf.mzYpTwvbQHLWffHAkMOe.png,507026,10.057422,1,2452,2056
A5 12HR 2_png.rf.rAr8U7x7uLNYSny2Orvg.png,0,0.0,0,2452,2056
A5 24HR 1_png.rf.CpfIcPI5krfxTtJFGjKH.png,0,0.0,0,2452,2056
A5 24HR 1_png.rf.QWraD9H7IOqSfp8mznDQ.png,0,0.0,0,2452,2056
A5 24HR 2_png.rf.JBrJ8KO8uH9Jn3iTJvZf.png,0,0.0,0,2452,2056
A5 24HR 2_png.rf.xE7wqG2pbN9OFXjVvNjl.png,211363,4.192619,1,2452,2056
A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,545689,10.824345,1,2452,2056
A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,325490,6.456454,1,2452,2056
A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,364552,7.231292,1,2452,2056
A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1130812,22.430907,1,2452,2056
A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1212809,24.057408,1,2452,2056
A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,781241,15.496779,1,2452,2056
A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,828274,16.429731,1,2452,2056
A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,437027,8.668914,1,2452,2056
A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,0,0.0,0,2452,2056
A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,817160,16.209273,1,2452,2056
A6 8H 2_png.rf.8H5VYogwRaw3bc7Ufnp7.png,978947,19.418497,1,2452,2056
B1 0H 1_png.rf.j3ckb2OmuPoN1D2ZNrsL.png,1660105,32.930019,1,2452,2056
B1 0H 2_png.rf.M9qDqnfqVRQAN3kixv3Y.png,1423907,28.24477,1,2452,2056
B1 0HR 1_png.rf.eIMkkfHeHfLEZ04ezC1L.png,807765,16.022912,1,2452,2056
B1 0HR 2_png.rf.GJOlprTE8cvwD4CrUmlP.png,763019,15.135326,1,2452,2056
B1 0hr 1_png.rf.HQmAp3GBzLOJSBnrI49n.png,110138,26.88916,1,640,640
B1 0hr 1_png.rf.IpACHL1Orw6aFOfMt2L4.png,87906,21.461426,1,640,640
B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,86782,21.187012,1,640,640
B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,116489,28.439697,1,640,640
B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,103534,25.276855,1,640,640
B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,106953,26.111572,1,640,640
B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,687245,13.632265,1,2452,2056
B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,521670,10.347901,1,2452,2056
B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,481779,9.556619,1,2452,2056
B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,49549,12.096924,1,640,640
B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,0,0.0,0,640,640
B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,79681,19.453369,1,640,640
B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,77719,18.974365,1,640,640
B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,444640,8.819926,1,2452,2056
B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,93086,1.846464,1,2452,2056
B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,295353,5.858653,1,2452,2056
B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,226154,4.486015,1,2452,2056
B1 24hr 1_png.rf.wZriPsVdQe9B1XYh0ypQ.png,0,0.0,0,640,640
B1 24hr 2_png.rf.kOhjizJROLOCgNfM1IF5.png,38944,9.507812,1,640,640
B1 8H 1_png.rf.fqDTrXJGtwGnRUswH16c.png,681886,13.525963,1,2452,2056
B1 8H 2_png.rf.gA6SnVr547LgfEenVrRi.png,615320,12.205553,1,2452,2056
B1 8HR 1_png.rf.AMXvM5M5gyDuLKC5DTa9.png,580143,11.507778,1,2452,2056
B1 8HR 2_png.rf.QKXzmdKQE41ccuWFgbwS.png,499644,9.910991,1,2452,2056
B1 8hr 1_png.rf.pwZlWzk9sZA3CwldABe9.png,83747,20.446045,1,640,640
B1 8hr 1_png.rf.xNkp4JfkmuylOQerzD1Q.png,84051,20.520264,1,640,640
B1 8hr 2_png.rf.L73Y3X4Dx7HELGkPVNlg.png,58287,14.230225,1,640,640
B4 0H 1_png.rf.UkNByK7H1jadGiO9HCAd.png,808188,16.031303,1,2452,2056
B4 0H 2_png.rf.rXION3PvUG9p2y5KH5ZG.png,1091618,21.653451,1,2452,2056
B4 12H 1_png.rf.1ULnxID5MP426B41agfS.png,0,0.0,0,2452,2056
B4 12H 2_png.rf.BUDIsAimJHwizKA26kde.png,762270,15.120469,1,2452,2056
B4 24H 1_png.rf.b60wYuoI9jxCKCHE2l9q.png,383626,7.609646,1,2452,2056
B4 24H 2_png.rf.Dy3NkPc0L9HXhRCtCbkW.png,0,0.0,0,2452,2056
B4 8H 1_png.rf.OVZZyofXQpVrU06rEdEV.png,803653,15.941346,1,2452,2056
B4 8H 2_png.rf.ShxIhASvXw8lGbZkLgUb.png,0,0.0,0,2452,2056
B5 0HR 1_png.rf.HyxAq2SZFEx1y342m6b9.png,1086359,21.549132,1,2452,2056
B5 0HR 1_png.rf.J6hP1h51BcAFg4KFN6lN.png,923277,18.314221,1,2452,2056
B5 0HR 2_png.rf.MUU0CWJgRWrZIA9N0J2X.png,1021492,20.262424,1,2452,2056
B5 12HR 1_png.rf.XqoVkA4DK3JbERfwmQPP.png,324233,6.43152,1,2452,2056
B5 12HR 2_png.rf.EZH0RYIN3t8Q75rFyebV.png,439247,8.71295,1,2452,2056
B5 12HR 2_png.rf.mSR2WAZaiHT4hljqFuAE.png,603792,11.976882,1,2452,2056
B5 24HR 1_png.rf.TJTLDoAzR6YqhVVqJjBV.png,0,0.0,0,2452,2056
B5 24HR _png.rf.g9PDGT1tjMWdiPw6OCJg.png,0,0.0,0,2452,2056
B5 8HR 1_png.rf.Ym4RLm5f7bEAlTD8XV4Q.png,454294,9.011424,1,2452,2056
B5 8HR 2_png.rf.1bM2nfrE3C3SuMgkQzIF.png,560723,11.122561,1,2452,2056
B5 8HR 2_png.rf.BzRPidTOrz4nL1zIlvSL.png,768318,15.240437,1,2452,2056
B6 0HR 1_png.rf.G9IIgGta9Gbbj9yqetJW.png,901080,17.873919,1,2452,2056
B6 0hr 1_png.rf.tP2kS9n37GFU0hMWW7mV.png,106167,25.919678,1,640,640
B6 12HR 1_png.rf.gMy5B0cpXrZXzyMCZhuv.png,330500,6.555833,1,2452,2056
B6 12HR 2_png.rf.BMDqWV1RTxKKoPMgnLal.png,399699,7.928472,1,2452,2056
B6 12hr 1_png.rf.wMEDLQnrMWwVbcfKlQek.png,0,0.0,0,640,640
B6 12hr 2_png.rf.y4b1NNhMuInMAANEGR5y.png,66999,16.357178,1,640,640
B6 24h 1_png.rf.HqRokqEzDfBP5O3ZtezT.png,0,0.0,0,640,640
B6 24h 1_png.rf.Mqv4F4d5b4AUQiStkAzE.png,0,0.0,0,640,640
C5 0H 1_png.rf.OdwF3vyzWYOgZ8CvxU5t.png,1081060,21.444021,1,2452,2056
C5 0H 1_png.rf.qfmzlYXXLFM1UbctuHo5.png,1033536,20.50133,1,2452,2056
C5 0H 2_png.rf.UQiYCwrvqp79phsQH2z3.png,1113433,22.086175,1,2452,2056
C5 12H 1_png.rf.OLiywuVh8Y6xj17HnU6e.png,709507,14.073856,1,2452,2056
C5 12H 1_png.rf.eqPnAQCG5aI0rvfthMNV.png,310392,6.156969,1,2452,2056
C5 12H 2_png.rf.oLP5pb7BztRNGjNEDlAS.png,671320,13.316375,2,2452,2056
C5 12H 2_png.rf.yGOWuMwCESVagvk7Q4HY.png,418082,8.293119,1,2452,2056
C5 24H 1_png.rf.GRabFdMEvh7NdJQw7srC.png,0,0.0,0,2452,2056
C5 24H 2_png.rf.1BqtMMJEWOuzOCOM43Zl.png,0,0.0,0,2452,2056
C5 8H 1_png.rf.QRwHfTeZ3iXOWs30KZOS.png,502515,9.967941,1,2452,2056
C5 8H 1_png.rf.m0k3TjlxKvLXDFhuBq52.png,777598,15.424516,1,2452,2056
