arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
A1 0HR 1_png.rf.F8WfJZAyU8hXcsKytbcA.png,776992,15.412496,1,2452,2056
A1 0HR 1_png.rf.bBmfdS8DK3Ixtw1fZ9P3.png,605566,12.012071,1,2452,2056
A1 0HR 2_png.rf.hVdiwx06lI7rOZ5rr9vC.png,890592,17.665877,1,2452,2056
A1 0HR 2_png.rf.wFANdrijgcCbWaNPdyi0.png,903131,17.914602,1,2452,2056
A1 12HR 1_png.rf.8FGxD5kQMiDucxJswxPl.png,280443,5.562897,1,2452,2056
A1 12HR 1_png.rf.XDKS23ySU3ItzW5Kv957.png,238590,4.732697,1,2452,2056
A1 12HR 2_png.rf.6p7F3HADokVM7aGI7thQ.png,476847,9.458788,1,2452,2056
A1 12HR 2_png.rf.OoCbkijic6aCx52coryw.png,289352,5.739617,1,2452,2056
A1 12hr 1_png.rf.hPnekH9tRkKoF84Y4HTD.png,72901,17.798096,1,640,640
A1 12hr 2_png.rf.Zc7e1rWOmWcCj4dykv3Z.png,54516,13.30957,1,640,640
A1 24HR 1_png.rf.1ApDRLrpQqSCaPcShIOu.png,0,0.0,0,2452,2056
A1 24HR 1_png.rf.psHGzfQFFYu0q9OMf12P.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.8ZCo4suYfwAmYJVAdrgi.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.QvfIHR0lQkYJbWTuhsBX.png,0,0.0,0,2452,2056
A1 24h 1_png.rf.TlQXP6CHdUFWS07zQImN.png,0,0.0,0,640,640
A1 24h 2_png.rf.o9mYSgMZsKvkMpLuHnpZ.png,0,0.0,0,640,640
A1 24hr 1_png.rf.LkrEN1mHJhJhYU2lmydg.png,0,0.0,0,640,640
A1 8HR 1_png.rf.7N4eAqgpqfPKb1eNWowl.png,359541,7.131893,1,2452,2056
A1 8HR 1_png.rf.VABkXkmpYjE9yLo5gSBX.png,328590,6.517946,1,2452,2056
A1 8HR 2_png.rf.bvjlWbubzYS3fVyOKsCU.png,440787,8.743498,1,2452,2056
A1 8HR 2_png.rf.emd32984S6mQhEIM0RXU.png,637931,12.654067,1,2452,2056
A2 0H 2_png.rf.wLkBHcGvevKm0A73Vxcz.png,2007085,39.812751,1,2452,2056
A2 12H 1_png.rf.xnmVBn7WXmT4yiy3UMlx.png,673035,13.350394,1,2452,2056
A2 12H 2_png.rf.N7tpAQyq0PEGrhaTGLJT.png,796476,15.798982,1,2452,2056
A2 24H 1_png.rf.EFavmtKTLhhnJThESvF0.png,484929,9.619103,1,2452,2056
A2 24H 2_png.rf.E5xmaghZdqaoko8wlaZh.png,609842,12.096891,1,2452,2056
A2 8H 1_png.rf.xvZ2Owwq7kfNeQBUdLj1.png,776110,15.395,1,2452,2056
A2 8H 2_png.rf.7oLJskKDBKhwtDpwzZqy.png,841085,16.683851,1,2452,2056
A3 0H 1_png.rf.4oL1M95z5XQoppHkibCl.png,0,0.0,0,2452,2056
A3 0H 2_png.rf.QDCtQGDH1pznmeHT0BNJ.png,1095688,21.734183,1,2452,2056
A3 12H 1_png.rf.TU0BGVsD3XJqPwGYBsiu.png,387359,7.683694,1,2452,2056
A3 12H 2_png.rf.r5xe4JQ4Ecgyw1raWv4H.png,227513,4.512972,1,2452,2056
A3 24H 1_png.rf.tfdHOCRouEH53EDqy7G0.png,0,0.0,0,2452,2056
A3 24H 2_png.rf.TOtRUqMkxCrasCpSjZKO.png,0,0.0,0,2452,2056
A3 8H 1_png.rf.d60KhXvDmSmp3Oia8S8T.png,314991,6.248195,1,2452,2056
A3 8H 2_png.rf.B5nEx5FtZ9JTiEjZrHJb.png,571084,11.328083,1,2452,2056
A5 0HR 1_png.rf.ckTpizxWhCzqrJmwetqV.png,779208,15.456453,1,2452,2056
A5 0HR 2_png.rf.C9gm2A2fkupz9aW1u7b9.png,848609,16.833098,1,2452,2056
A5 12HR 1_png.rf.1xA3zwCvRWDQRrGvHIhA.png,477347,9.468706,1,2452,2056
A5 12HR 1_png.rf.IESDSkszuJatVJfvQ7PW.png,0,0.0,0,2452,2056
A5 12HR 2_png.rf.mzYpTwvbQHLWffHAkMOe.png,496120,9.841089,1,2452,2056
A5 12HR 2_png.rf.rAr8U7x7uLNYSny2Orvg.png,0,0.0,0,2452,2056
A5 24HR 1_png.rf.CpfIcPI5krfxTtJFGjKH.png,0,0.0,0,2452,2056
A5 24HR 1_png.rf.QWraD9H7IOqSfp8mznDQ.png,0,0.0,0,2452,2056
A5 24HR 2_png.rf.JBrJ8KO8uH9Jn3iTJvZf.png,0,0.0,0,2452,2056
A5 24HR 2_png.rf.xE7wqG2pbN9OFXjVvNjl.png,208149,4.128866,1,2452,2056
A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,546903,10.848426,1,2452,2056
A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,316348,6.275113,1,2452,2056
A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,355286,7.047491,1,2452,2056
A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1140428,22.621651,1,2452,2056
A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1216995,24.140442,1,2452,2056
A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,805642,15.9808,1,2452,2056
A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,833373,16.530875,1,2452,2056
A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,406498,8.063337,1,2452,2056
A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,477816,9.478009,1,2452,2056
A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,856370,16.987046,1,2452,2056
A6 8H 2_png.rf.8H5VYogwRaw3bc7Ufnp7.png,0,0.0,0,2452,2056
B1 0H 1_png.rf.j3ckb2OmuPoN1D2ZNrsL.png,1668508,33.096702,1,2452,2056
