arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
A1 0HR 1_png.rf.F8WfJZAyU8hXcsKytbcA.png,779815,15.468493,1,2452,2056
A1 0HR 1_png.rf.bBmfdS8DK3Ixtw1fZ9P3.png,607345,12.04736,1,2452,2056
A1 0HR 2_png.rf.hVdiwx06lI7rOZ5rr9vC.png,886824,17.591135,1,2452,2056
A1 0HR 2_png.rf.wFANdrijgcCbWaNPdyi0.png,903604,17.923985,1,2452,2056
A1 12HR 1_png.rf.8FGxD5kQMiDucxJswxPl.png,286717,5.687349,1,2452,2056
A1 12HR 1_png.rf.XDKS23ySU3ItzW5Kv957.png,0,0.0,0,2452,2056
A1 12HR 2_png.rf.6p7F3HADokVM7aGI7thQ.png,493433,9.787789,1,2452,2056
A1 12HR 2_png.rf.OoCbkijic6aCx52coryw.png,0,0.0,0,2452,2056
A1 12hr 1_png.rf.hPnekH9tRkKoF84Y4HTD.png,72909,17.800049,1,640,640
A1 12hr 2_png.rf.Zc7e1rWOmWcCj4dykv3Z.png,54899,13.403076,1,640,640
A1 24HR 1_png.rf.1ApDRLrpQqSCaPcShIOu.png,0,0.0,0,2452,2056
A1 24HR 1_png.rf.psHGzfQFFYu0q9OMf12P.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.8ZCo4suYfwAmYJVAdrgi.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.QvfIHR0lQkYJbWTuhsBX.png,0,0.0,0,2452,2056
A1 24h 1_png.rf.TlQXP6CHdUFWS07zQImN.png,0,0.0,0,640,640
A1 24h 2_png.rf.o9mYSgMZsKvkMpLuHnpZ.png,0,0.0,0,640,640
A1 24hr 1_png.rf.LkrEN1mHJhJhYU2lmydg.png,30326,7.403809,1,640,640
A1 8HR 1_png.rf.7N4eAqgpqfPKb1eNWowl.png,358902,7.119218,1,2452,2056
A1 8HR 1_png.rf.VABkXkmpYjE9yLo5gSBX.png,335371,6.652455,1,2452,2056
A1 8HR 2_png.rf.bvjlWbubzYS3fVyOKsCU.png,447419,8.875051,1,2452,2056
A1 8HR 2_png.rf.emd32984S6mQhEIM0RXU.png,637221,12.639983,1,2452,2056
A2 0H 2_png.rf.wLkBHcGvevKm0A73Vxcz.png,2000852,39.689113,1,2452,2056
A2 12H 1_png.rf.xnmVBn7WXmT4yiy3UMlx.png,661752,13.126583,1,2452,2056
A2 12H 2_png.rf.N7tpAQyq0PEGrhaTGLJT.png,797604,15.821358,1,2452,2056
A2 24H 1_png.rf.EFavmtKTLhhnJThESvF0.png,487320,9.666531,1,2452,2056
A2 24H 2_png.rf.E5xmaghZdqaoko8wlaZh.png,612681,12.153205,1,2452,2056
A2 8H 1_png.rf.xvZ2Owwq7kfNeQBUdLj1.png,770217,15.278106,1,2452,2056
A2 8H 2_png.rf.7oLJskKDBKhwtDpwzZqy.png,846879,16.798782,1,2452,2056
