arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
A1 0HR 1_png.rf.F8WfJZAyU8hXcsKytbcA.png,777693,15.426401,1,2452,2056
A1 0HR 1_png.rf.bBmfdS8DK3Ixtw1fZ9P3.png,604111,11.98321,1,2452,2056
A1 0HR 2_png.rf.hVdiwx06lI7rOZ5rr9vC.png,885729,17.569414,1,2452,2056
A1 0HR 2_png.rf.wFANdrijgcCbWaNPdyi0.png,897566,17.804214,1,2452,2056
A1 12HR 1_png.rf.8FGxD5kQMiDucxJswxPl.png,280297,5.560001,1,2452,2056
A1 12HR 1_png.rf.XDKS23ySU3ItzW5Kv957.png,236788,4.696952,1,2452,2056
A1 12HR 2_png.rf.6p7F3HADokVM7aGI7thQ.png,480373,9.52873,1,2452,2056
A1 12HR 2_png.rf.OoCbkijic6aCx52coryw.png,282737,5.608401,1,2452,2056
A1 12hr 1_png.rf.hPnekH9tRkKoF84Y4HTD.png,72085,17.598877,1,640,640
A1 12hr 2_png.rf.Zc7e1rWOmWcCj4dykv3Z.png,53115,12.967529,1,640,640
A1 24HR 1_png.rf.1ApDRLrpQqSCaPcShIOu.png,0,0.0,0,2452,2056
A1 24HR 1_png.rf.psHGzfQFFYu0q9OMf12P.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.8ZCo4suYfwAmYJVAdrgi.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.QvfIHR0lQkYJbWTuhsBX.png,0,0.0,0,2452,2056
A1 24h 1_png.rf.TlQXP6CHdUFWS07zQImN.png,0,0.0,0,640,640
A1 24h 2_png.rf.o9mYSgMZsKvkMpLuHnpZ.png,0,0.0,0,640,640
A1 24hr 1_png.rf.LkrEN1mHJhJhYU2lmydg.png,0,0.0,0,640,640
A1 8HR 1_png.rf.7N4eAqgpqfPKb1eNWowl.png,357112,7.083712,1,2452,2056
A1 8HR 1_png.rf.VABkXkmpYjE9yLo5gSBX.png,332224,6.590031,1,2452,2056
