arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
A1 0HR 1_png.rf.F8WfJZAyU8hXcsKytbcA.png,782509,15.521932,1,2452,2056
A1 0HR 1_png.rf.bBmfdS8DK3Ixtw1fZ9P3.png,608485,12.069973,1,2452,2056
A1 0HR 2_png.rf.hVdiwx06lI7rOZ5rr9vC.png,884733,17.549658,1,2452,2056
A1 0HR 2_png.rf.wFANdrijgcCbWaNPdyi0.png,897714,17.80715,1,2452,2056
A1 12HR 1_png.rf.8FGxD5kQMiDucxJswxPl.png,0,0.0,0,2452,2056
A1 12HR 1_png.rf.XDKS23ySU3ItzW5Kv957.png,0,0.0,0,2452,2056
A1 12HR 2_png.rf.6p7F3HADokVM7aGI7thQ.png,490564,9.73088,1,2452,2056
A1 12HR 2_png.rf.OoCbkijic6aCx52coryw.png,0,0.0,0,2452,2056
A1 12hr 1_png.rf.hPnekH9tRkKoF84Y4HTD.png,73531,17.951904,1,640,640
A1 12hr 2_png.rf.Zc7e1rWOmWcCj4dykv3Z.png,54021,13.188721,1,640,640
A1 24HR 1_png.rf.1ApDRLrpQqSCaPcShIOu.png,0,0.0,0,2452,2056
A1 24HR 1_png.rf.psHGzfQFFYu0q9OMf12P.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.8ZCo4suYfwAmYJVAdrgi.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.QvfIHR0lQkYJbWTuhsBX.png,0,0.0,0,2452,2056
A1 24h 1_png.rf.TlQXP6CHdUFWS07zQImN.png,0,0.0,0,640,640
A1 24h 2_png.rf.o9mYSgMZsKvkMpLuHnpZ.png,0,0.0,0,640,640
A1 24hr 1_png.rf.LkrEN1mHJhJhYU2lmydg.png,0,0.0,0,640,640
A1 8HR 1_png.rf.7N4eAqgpqfPKb1eNWowl.png,0,0.0,0,2452,2056
A1 8HR 1_png.rf.VABkXkmpYjE9yLo5gSBX.png,0,0.0,0,2452,2056
A1 8HR 2_png.rf.bvjlWbubzYS3fVyOKsCU.png,448171,8.889968,1,2452,2056
A1 8HR 2_png.rf.emd32984S6mQhEIM0RXU.png,635040,12.596721,1,2452,2056
A2 0H 2_png.rf.wLkBHcGvevKm0A73Vxcz.png,1981641,39.308041,1,2452,2056
A2 12H 1_png.rf.xnmVBn7WXmT4yiy3UMlx.png,674140,13.372313,1,2452,2056
A2 12H 2_png.rf.N7tpAQyq0PEGrhaTGLJT.png,786389,15.598896,1,2452,2056
A2 24H 1_png.rf.EFavmtKTLhhnJThESvF0.png,0,0.0,0,2452,2056
A2 24H 2_png.rf.E5xmaghZdqaoko8wlaZh.png,604229,11.985551,1,2452,2056
A2 8H 1_png.rf.xvZ2Owwq7kfNeQBUdLj1.png,0,0.0,0,2452,2056
A2 8H 2_png.rf.7oLJskKDBKhwtDpwzZqy.png,858875,17.036736,1,2452,2056
A3 0H 1_png.rf.4oL1M95z5XQoppHkibCl.png,0,0.0,0,2452,2056
A3 0H 2_png.rf.QDCtQGDH1pznmeHT0BNJ.png,1100586,21.831341,1,2452,2056
