arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
A1 0HR 1_png.rf.F8WfJZAyU8hXcsKytbcA.png,775027,15.373518,1,2452,2056
A1 0HR 1_png.rf.bBmfdS8DK3Ixtw1fZ9P3.png,608636,12.072968,1,2452,2056
A1 0HR 2_png.rf.hVdiwx06lI7rOZ5rr9vC.png,877526,17.406699,1,2452,2056
A1 0HR 2_png.rf.wFANdrijgcCbWaNPdyi0.png,899156,17.835754,1,2452,2056
A1 12HR 1_png.rf.8FGxD5kQMiDucxJswxPl.png,0,0.0,0,2452,2056
A1 12HR 1_png.rf.XDKS23ySU3ItzW5Kv957.png,235498,4.671363,1,2452,2056
A1 12HR 2_png.rf.6p7F3HADokVM7aGI7thQ.png,494041,9.79985,1,2452,2056
A1 12HR 2_png.rf.OoCbkijic6aCx52coryw.png,0,0.0,0,2452,2056
A1 12hr 1_png.rf.hPnekH9tRkKoF84Y4HTD.png,73363,17.910889,1,640,640
A1 12hr 2_png.rf.Zc7e1rWOmWcCj4dykv3Z.png,54434,13.289551,1,640,640
A1 24HR 1_png.rf.1ApDRLrpQqSCaPcShIOu.png,0,0.0,0,2452,2056
A1 24HR 1_png.rf.psHGzfQFFYu0q9OMf12P.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.8ZCo4suYfwAmYJVAdrgi.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.QvfIHR0lQkYJbWTuhsBX.png,0,0.0,0,2452,2056
A1 24h 1_png.rf.TlQXP6CHdUFWS07zQImN.png,0,0.0,0,640,640
A1 24h 2_png.rf.o9mYSgMZsKvkMpLuHnpZ.png,0,0.0,0,640,640
A1 24hr 1_png.rf.LkrEN1mHJhJhYU2lmydg.png,0,0.0,0,640,640
A1 8HR 1_png.rf.7N4eAqgpqfPKb1eNWowl.png,0,0.0,0,2452,2056
A1 8HR 1_png.rf.VABkXkmpYjE9yLo5gSBX.png,343759,6.81884,1,2452,2056
A1 8HR 2_png.rf.bvjlWbubzYS3fVyOKsCU.png,452875,8.983277,1,2452,2056
A1 8HR 2_png.rf.emd32984S6mQhEIM0RXU.png,638187,12.659145,1,2452,2056
A2 0H 2_png.rf.wLkBHcGvevKm0A73Vxcz.png,2003067,39.73305,1,2452,2056
A2 12H 1_png.rf.xnmVBn7WXmT4yiy3UMlx.png,669309,13.276484,1,2452,2056
A2 12H 2_png.rf.N7tpAQyq0PEGrhaTGLJT.png,785655,15.584336,1,2452,2056
A2 24H 1_png.rf.EFavmtKTLhhnJThESvF0.png,484691,9.614382,1,2452,2056
