arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
A1 0HR 1_png.rf.F8WfJZAyU8hXcsKytbcA.png,782314,15.518064,1,2452,2056
A1 0HR 1_png.rf.bBmfdS8DK3Ixtw1fZ9P3.png,606704,12.034645,1,2452,2056
A1 0HR 2_png.rf.hVdiwx06lI7rOZ5rr9vC.png,886257,17.579888,1,2452,2056
A1 0HR 2_png.rf.wFANdrijgcCbWaNPdyi0.png,902804,17.908116,1,2452,2056
A1 12HR 1_png.rf.8FGxD5kQMiDucxJswxPl.png,289506,5.742672,1,2452,2056
A1 12HR 1_png.rf.XDKS23ySU3ItzW5Kv957.png,241239,4.785242,1,2452,2056
A1 12HR 2_png.rf.6p7F3HADokVM7aGI7thQ.png,481261,9.546344,1,2452,2056
A1 12HR 2_png.rf.OoCbkijic6aCx52coryw.png,288485,5.722419,1,2452,2056
A1 12hr 1_png.rf.hPnekH9tRkKoF84Y4HTD.png,73424,17.925781,1,640,640
A1 12hr 2_png.rf.Zc7e1rWOmWcCj4dykv3Z.png,54956,13.416992,1,640,640
A1 24HR 1_png.rf.1ApDRLrpQqSCaPcShIOu.png,0,0.0,0,2452,2056
A1 24HR 1_png.rf.psHGzfQFFYu0q9OMf12P.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.8ZCo4suYfwAmYJVAdrgi.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.QvfIHR0lQkYJbWTuhsBX.png,300303,5.956842,1,2452,2056
A1 24h 1_png.rf.TlQXP6CHdUFWS07zQImN.png,0,0.0,0,640,640
A1 24h 2_png.rf.o9mYSgMZsKvkMpLuHnpZ.png,0,0.0,0,640,640
A1 24hr 1_png.rf.LkrEN1mHJhJhYU2lmydg.png,30109,7.35083,1,640,640
A1 8HR 1_png.rf.7N4eAqgpqfPKb1eNWowl.png,363726,7.214908,1,2452,2056
A1 8HR 1_png.rf.VABkXkmpYjE9yLo5gSBX.png,341147,6.767028,1,2452,2056
A1 8HR 2_png.rf.bvjlWbubzYS3fVyOKsCU.png,450443,8.935035,1,2452,2056
A1 8HR 2_png.rf.emd32984S6mQhEIM0RXU.png,635770,12.611201,1,2452,2056
A2 0H 2_png.rf.wLkBHcGvevKm0A73Vxcz.png,2007506,39.821102,1,2452,2056
A2 12H 1_png.rf.xnmVBn7WXmT4yiy3UMlx.png,667683,13.244231,1,2452,2056
A2 12H 2_png.rf.N7tpAQyq0PEGrhaTGLJT.png,798301,15.835183,1,2452,2056
A2 24H 1_png.rf.EFavmtKTLhhnJThESvF0.png,488181,9.68361,1,2452,2056
A2 24H 2_png.rf.E5xmaghZdqaoko8wlaZh.png,611715,12.134044,1,2452,2056
A2 8H 1_png.rf.xvZ2Owwq7kfNeQBUdLj1.png,772290,15.319226,1,2452,2056
A2 8H 2_png.rf.7oLJskKDBKhwtDpwzZqy.png,842589,16.713685,1,2452,2056
A3 0H 1_png.rf.4oL1M95z5XQoppHkibCl.png,0,0.0,0,2452,2056
A3 0H 2_png.rf.QDCtQGDH1pznmeHT0BNJ.png,1095232,21.725138,1,2452,2056
A3 12H 1_png.rf.TU0BGVsD3XJqPwGYBsiu.png,382996,7.597149,1,2452,2056
A3 12H 2_png.rf.r5xe4JQ4Ecgyw1raWv4H.png,233597,4.633655,1,2452,2056
A3 24H 1_png.rf.tfdHOCRouEH53EDqy7G0.png,0,0.0,0,2452,2056
A3 24H 2_png.rf.TOtRUqMkxCrasCpSjZKO.png,0,0.0,0,2452,2056
A3 8H 1_png.rf.d60KhXvDmSmp3Oia8S8T.png,319650,6.340611,1,2452,2056
A3 8H 2_png.rf.B5nEx5FtZ9JTiEjZrHJb.png,574544,11.396716,1,2452,2056
A5 0HR 1_png.rf.ckTpizxWhCzqrJmwetqV.png,778537,15.443143,1,2452,2056
A5 0HR 2_png.rf.C9gm2A2fkupz9aW1u7b9.png,853971,16.939459,1,2452,2056
A5 12HR 1_png.rf.1xA3zwCvRWDQRrGvHIhA.png,483216,9.585124,1,2452,2056
A5 12HR 1_png.rf.IESDSkszuJatVJfvQ7PW.png,224256,4.448366,1,2452,2056
A5 12HR 2_png.rf.mzYpTwvbQHLWffHAkMOe.png,502736,9.972325,1,2452,2056
A5 12HR 2_png.rf.rAr8U7x7uLNYSny2Orvg.png,0,0.0,0,2452,2056
A5 24HR 1_png.rf.CpfIcPI5krfxTtJFGjKH.png,0,0.0,0,2452,2056
A5 24HR 1_png.rf.QWraD9H7IOqSfp8mznDQ.png,336994,6.684649,1,2452,2056
A5 24HR 2_png.rf.JBrJ8KO8uH9Jn3iTJvZf.png,0,0.0,0,2452,2056
A5 24HR 2_png.rf.xE7wqG2pbN9OFXjVvNjl.png,210791,4.181273,1,2452,2056
A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,548687,10.883814,1,2452,2056
A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,324930,6.445346,1,2452,2056
A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,365232,7.244781,1,2452,2056
A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1148953,22.790754,1,2452,2056
A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1229780,24.394047,1,2452,2056
A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,791279,15.695894,1,2452,2056
A6 12H 2_png.rf.bsoBQRnwC6AtJ5KRBKDv.png,843018,16.722195,1,2452,2056
A6 24H 1_png.rf.nNdt9zlpThgANxpw0Afd.png,433390,8.59677,1,2452,2056
A6 24H 2_png.rf.fnzQMmHMSJJ6YxflXcKp.png,0,0.0,0,2452,2056
A6 8H 1_png.rf.0Ed4k50VKrxz80UdTuUb.png,865685,17.17182,1,2452,2056
A6 8H 2_png.rf.8H5VYogwRaw3bc7Ufnp7.png,1020416,20.24108,1,2452,2056
B1 0H 1_png.rf.j3ckb2OmuPoN1D2ZNrsL.png,1676261,33.250491,1,2452,2056
B1 0H 2_png.rf.M9qDqnfqVRQAN3kixv3Y.png,1435566,28.47604,1,2452,2056
B1 0HR 1_png.rf.eIMkkfHeHfLEZ04ezC1L.png,819302,16.251761,1,2452,2056
B1 0HR 2_png.rf.GJOlprTE8cvwD4CrUmlP.png,769946,15.272731,1,2452,2056
B1 0hr 1_png.rf.HQmAp3GBzLOJSBnrI49n.png,110938,27.084473,1,640,640
B1 0hr 1_png.rf.IpACHL1Orw6aFOfMt2L4.png,88429,21.589111,1,640,640
B1 0hr 1_png.rf.MsTYgRqpBawgbfwCxIBh.png,87765,21.427002,1,640,640
B1 0hr 2_png.rf.XjumgmgMNkQhrRGLEgFA.png,119020,29.057617,1,640,640
B1 0hr_1_png.rf.DUGXTEiLp7a24s7ag9dO.png,103881,25.361572,1,640,640
B1 0hr_2_png.rf.wWUkB0l85vJDlD6q526J.png,108247,26.42749,1,640,640
B1 12H 1_png.rf.VB9B0BXSFCbQoytWKIkL.png,700861,13.902353,1,2452,2056
B1 12H 2_png.rf.cFU7xmBfmqqkIIa5q7nh.png,524974,10.41344,1,2452,2056
B1 12HR 1_png.rf.iGQ0raXb1cPFjLpTE8Qs.png,483833,9.597363,1,2452,2056
B1 12hr 1_png.rf.Basp8dmX2exqZZBqydBx.png,50438,12.313965,1,640,640
B1 12hr 1_png.rf.MkOpH7SVtG5q4EYuFmK2.png,50402,12.305176,1,640,640
B1 12hr 1_png.rf.sRUPpw6VBKsEL7UWcuqg.png,80111,19.55835,1,640,640
B1 12hr_1_png.rf.dB4OztvLmzVa4BGq5jCN.png,78380,19.135742,1,640,640
B1 24H 1_png.rf.GJ99b6zJDkCcdldeprAL.png,445525,8.837481,1,2452,2056
B1 24H 2_png.rf.WAXPIALQ8VqzYoMup3J4.png,186513,3.699692,2,2452,2056
B1 24HR 1_png.rf.ZOXgAwm7pCyA0PxFBFkk.png,298476,5.920602,1,2452,2056
B1 24HR 2_png.rf.Ls9u8THJDkrAcAUiOT0Q.png,226151,4.485955,1,2452,2056
B1 24hr 1_png.rf.wZriPsVdQe9B1XYh0ypQ.png,0,0.0,0,640,640
B1 24hr 2_png.rf.kOhjizJROLOCgNfM1IF5.png,39307,9.596436,1,640,640
B1 8H 1_png.rf.fqDTrXJGtwGnRUswH16c.png,687626,13.639822,1,2452,2056
B1 8H 2_png.rf.gA6SnVr547LgfEenVrRi.png,620762,12.313501,1,2452,2056
B1 8HR 1_png.rf.AMXvM5M5gyDuLKC5DTa9.png,586255,11.629016,1,2452,2056
B1 8HR 2_png.rf.QKXzmdKQE41ccuWFgbwS.png,503777,9.992974,1,2452,2056
B1 8hr 1_png.rf.pwZlWzk9sZA3CwldABe9.png,84125,20.53833,1,640,640
B1 8hr 1_png.rf.xNkp4JfkmuylOQerzD1Q.png,85726,20.929199,1,640,640
B1 8hr 2_png.rf.L73Y3X4Dx7HELGkPVNlg.png,59244,14.463867,1,640,640
B4 0H 1_png.rf.UkNByK7H1jadGiO9HCAd.png,819106,16.247874,1,2452,2056
B4 0H 2_png.rf.rXION3PvUG9p2y5KH5ZG.png,1119151,22.199598,1,2452,2056
B4 12H 1_png.rf.1ULnxID5MP426B41agfS.png,0,0.0,0,2452,2056
B4 12H 2_png.rf.BUDIsAimJHwizKA26kde.png,769810,15.270033,1,2452,2056
B4 24H 1_png.rf.b60wYuoI9jxCKCHE2l9q.png,386263,7.661954,1,2452,2056
B4 24H 2_png.rf.Dy3NkPc0L9HXhRCtCbkW.png,0,0.0,0,2452,2056
B4 8H 1_png.rf.OVZZyofXQpVrU06rEdEV.png,828055,16.425387,1,2452,2056
B4 8H 2_png.rf.ShxIhASvXw8lGbZkLgUb.png,0,0.0,0,2452,2056
B5 0HR 1_png.rf.HyxAq2SZFEx1y342m6b9.png,1099160,21.803054,1,2452,2056
B5 0HR 1_png.rf.J6hP1h51BcAFg4KFN6lN.png,930974,18.466899,1,2452,2056
B5 0HR 2_png.rf.MUU0CWJgRWrZIA9N0J2X.png,1031820,20.467291,1,2452,2056
B5 12HR 1_png.rf.XqoVkA4DK3JbERfwmQPP.png,328726,6.520644,1,2452,2056
B5 12HR 2_png.rf.EZH0RYIN3t8Q75rFyebV.png,450037,8.926982,1,2452,2056
B5 12HR 2_png.rf.mSR2WAZaiHT4hljqFuAE.png,602999,11.961152,1,2452,2056
B5 24HR 1_png.rf.TJTLDoAzR6YqhVVqJjBV.png,0,0.0,0,2452,2056
B5 24HR _png.rf.g9PDGT1tjMWdiPw6OCJg.png,0,0.0,0,2452,2056
B5 8HR 1_png.rf.Ym4RLm5f7bEAlTD8XV4Q.png,456212,9.04947,1,2452,2056
B5 8HR 2_png.rf.1bM2nfrE3C3SuMgkQzIF.png,562855,11.164852,1,2452,2056
B5 8HR 2_png.rf.BzRPidTOrz4nL1zIlvSL.png,781109,15.494161,1,2452,2056
B6 0HR 1_png.rf.G9IIgGta9Gbbj9yqetJW.png,904465,17.941064,1,2452,2056
B6 0hr 1_png.rf.tP2kS9n37GFU0hMWW7mV.png,107323,26.201904,1,640,640
B6 12HR 1_png.rf.gMy5B0cpXrZXzyMCZhuv.png,337611,6.696888,1,2452,2056
B6 12HR 2_png.rf.BMDqWV1RTxKKoPMgnLal.png,403998,8.013747,1,2452,2056
B6 12hr 1_png.rf.wMEDLQnrMWwVbcfKlQek.png,33088,8.078125,2,640,640
B6 12hr 2_png.rf.y4b1NNhMuInMAANEGR5y.png,67589,16.501221,1,640,640
B6 24h 1_png.rf.HqRokqEzDfBP5O3ZtezT.png,0,0.0,0,640,640
B6 24h 1_png.rf.Mqv4F4d5b4AUQiStkAzE.png,0,0.0,0,640,640
C5 0H 1_png.rf.OdwF3vyzWYOgZ8CvxU5t.png,1102720,21.873671,1,2452,2056
C5 0H 1_png.rf.qfmzlYXXLFM1UbctuHo5.png,1039636,20.62233,1,2452,2056
C5 0H 2_png.rf.UQiYCwrvqp79phsQH2z3.png,1119453,22.205589,1,2452,2056
C5 12H 1_png.rf.OLiywuVh8Y6xj17HnU6e.png,724184,14.364991,1,2452,2056
C5 12H 1_png.rf.eqPnAQCG5aI0rvfthMNV.png,303227,6.014843,1,2452,2056
C5 12H 2_png.rf.oLP5pb7BztRNGjNEDlAS.png,681035,13.509083,2,2452,2056
C5 12H 2_png.rf.yGOWuMwCESVagvk7Q4HY.png,416692,8.265547,1,2452,2056
C5 24H 1_png.rf.GRabFdMEvh7NdJQw7srC.png,0,0.0,0,2452,2056
C5 24H 2_png.rf.1BqtMMJEWOuzOCOM43Zl.png,0,0.0,0,2452,2056
C5 8H 1_png.rf.QRwHfTeZ3iXOWs30KZOS.png,497976,9.877905,1,2452,2056
C5 8H 1_png.rf.m0k3TjlxKvLXDFhuBq52.png,790109,15.672686,1,2452,2056
C5 8H 2_png.rf.Su3UAyP9dztNqZtfn0u1.png,721577,14.313278,1,2452,2056
D1 0H 1_png.rf.fw3oXHFKRwGBIpMcBKY2.png,809402,16.055384,1,2452,2056
D1 0H 2_png.rf.In3g26PLvIPVilZ9guvK.png,905221,17.95606,1,2452,2056
D1 0HR 1_png.rf.X95BBgcop2LdYBHvWj7G.png,938168,18.6096,1,2452,2056
D1 0HR 1_png.rf.pXGKiyw6dpCjGOogRcBS.png,836918,16.601194,1,2452,2056
D1 0HR 2_png.rf.Ak8bfHD2sNvAS5ARU8WU.png,854164,16.943288,1,2452,2056
D1 0HR 2_png.rf.pBkydjxMgVt0vB999uLo.png,1053987,20.906998,1,2452,2056
D1 12H 1_png.rf.mKsxEDejqQN6qCQxLyns.png,566441,11.235984,1,2452,2056
D1 12H 2_png.rf.hM6Jhc6UJKSMWKFN6Pta.png,703042,13.945616,1,2452,2056
D1 12HR 1_png.rf.Sa5pwYNBsukEYVE7qdCO.png,404063,8.015037,1,2452,2056
D1 12HR 1_png.rf.mtvtObh31Z25eXwo4BTB.png,267196,5.300128,1,2452,2056
D1 12HR 2_png.rf.E03XFlEmMbe4CLEeQ5L0.png,0,0.0,0,2452,2056
D1 12HR 2_png.rf.c61b9Qj6PnDGEcivk5oi.png,471854,9.359746,1,2452,2056
D1 24H 1_png.rf.9St1pSdNBqUmYewNNUks.png,0,0.0,0,2452,2056
D1 24H 2_png.rf.JPXsJfPNRWwnAkf2OC68.png,408325,8.099578,1,2452,2056
D1 24HR 1_png.rf.D7yfyoxo08GRgfqWxkKs.png,150767,2.99063,1,2452,2056
D1 24HR 1_png.rf.EHcrx6DNEOw8vqgtCyC2.png,0,0.0,0,2452,2056
D1 24HR 2_png.rf.sKzjQXeeTmG65NxFRo5z.png,0,0.0,0,2452,2056
D1 24HR 2_png.rf.uoxKxnADebGlXimnPrEx.png,197838,3.924336,1,2452,2056
D1 8H 1_png.rf.AmYzGCscmIMNbZlAIVL4.png,635926,12.614296,1,2452,2056
D1 8H 2_png.rf.1Guur0r0WOYFqgYbD8Ix.png,426630,8.462678,1,2452,2056
D1 8HR 1_png.rf.7pXlMXWWJkv2xLuAp89c.png,512797,10.171896,1,2452,2056
D1 8HR 1_png.rf.Pm37sn4g0olAl9FUCP58.png,391220,7.760281,1,2452,2056
D1 8HR 2_png.rf.We4y9DkVsrjwHtYEPH1S.png,429085,8.511376,1,2452,2056
D1 8HR 2_png.rf.zXqaP0fHqHbabD0CzjuF.png,600816,11.91785,1,2452,2056
D3 0H 1_png.rf.jWsUip53LaCF4OaEEFcb.png,1159145,22.992923,1,2452,2056
D3 0H 2_png.rf.lkEcbAGS1IAwabi3cMT3.png,1253441,24.863389,1,2452,2056
D3 12H 1_png.rf.vDKmMF3YJlFSbIbFZHci.png,975412,19.348376,1,2452,2056
D3 12H 2_png.rf.bk65RyMB9bMlU59S1RY7.png,1064870,21.122874,1,2452,2056
D3 24H 1_png.rf.lgES3xZvT7KoszPGhV44.png,717032,14.223123,1,2452,2056
D3 24H 2_png.rf.vu9MuWKRyoy3WKGkVrI5.png,680505,13.498569,1,2452,2056
D3 8H 1_png.rf.6ah0Jg4O5oakLSomUxcX.png,1014672,20.127142,1,2452,2056
D3 8H 2_png.rf.RmIwn01JNbgfY0VcrlAP.png,1122286,22.261784,1,2452,2056
D4 0H 1_png.rf.FutNJ1bcHBCTMEvRlEBr.png,1007820,19.991225,1,2452,2056
D4 0H 1_png.rf.hIDWQ46StqSUcKyGmBYY.png,951653,18.87709,1,2452,2056
D4 0H 2_png.rf.7RFXNZEElcEIxiB134la.png,1154082,22.892493,1,2452,2056
D4 0H 2_png.rf.eVEb58gAMbcellIRwKuX.png,0,0.0,0,2452,2056
D4 0HR 1_png.rf.eLqJwBy4PkAeXHhqw8Ir.png,706728,14.018732,1,2452,2056
D4 0HR 2_png.rf.EwNjDB9ss3gmM00iJqPT.png,857939,17.018169,1,2452,2056
D4 12H 1_png.rf.9BeWOTfVwMn3ywdSyPmt.png,894781,17.748971,1,2452,2056
D4 12H 1_png.rf.rmwAgsyRm1ZzZ55GuiPB.png,0,0.0,0,2452,2056
D4 12H 2_png.rf.JoRndEJA1lep3hprLUOS.png,0,0.0,0,2452,2056
D4 12H 2_png.rf.txyJ67o8LXpC3sVtUoTH.png,606751,12.035577,1,2452,2056
D4 12HR 1_png.rf.coQP5Rm68FoQiPA5lE4l.png,0,0.0,0,2452,2056
D4 12HR 2_png.rf.3mHz6QXfVp3bYuBorSyN.png,153986,3.054483,1,2452,2056
D4 24H 1_png.rf.4NmTRoRHXyugKUw10i8s.png,0,0.0,0,2452,2056
D4 24H 1_png.rf.l74W6BtAd1h2vbDdLYa7.png,568175,11.27038,1,2452,2056
D4 24H 2_png.rf.RklTkqfkG2jxmrJIVlDw.png,0,0.0,0,2452,2056
D4 24HR 1_png.rf.ZeWox4g9WSQYjCRdF5Hj.png,0,0.0,0,2452,2056
D4 24HR 2_png.rf.aSdWjnYDFFICPSVHPh41.png,0,0.0,0,2452,2056
D4 8H 1_png.rf.a8mANb97avVu4hPsbo7a.png,463748,9.198955,1,2452,2056
D4 8H 1_png.rf.xpR4xGrS7xqp2WqsHOdj.png,1009069,20.016,1,2452,2056
D4 8H 2_png.rf.ixTzZNh35XGijmR7VOtL.png,0,0.0,0,2452,2056
D4 8H 2_png.rf.mnoVDerLhE6PpOQcbUog.png,727560,14.431957,1,2452,2056
D4 8HR 1_png.rf.VEshHRtiysfYv1YrXVR9.png,278988,5.534036,1,2452,2056
D4 8HR 2_png.rf.1gESfR3nmJtUf5QdqE6H.png,320646,6.360368,1,2452,2056
E1 0H 1_png.rf.O4klFnPAFBZQG7ZiiWoa.png,1155642,22.923437,1,2452,2056
E1 0H 2_png.rf.dwk6Z6HVga7ttj23PmV9.png,1218790,24.176048,1,2452,2056
E1 12H 1_png.rf.MXhOPdUnNbYD4WTRbftP.png,508367,10.084022,1,2452,2056
E1 12H 2_png.rf.GKeGTBMimaglOZhGi5n6.png,0,0.0,0,2452,2056
E1 24H 1_png.rf.JjdLiNmCus3kSa50aOeW.png,0,0.0,0,2452,2056
E1 8H 1_png.rf.8l6bvVJjLSjiFIlOhJkG.png,558411,11.0767,1,2452,2056
