arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
A1 0HR 1_png.rf.F8WfJZAyU8hXcsKytbcA.png,778442,15.441258,1,2452,2056
A1 0HR 1_png.rf.bBmfdS8DK3Ixtw1fZ9P3.png,602422,11.949707,1,2452,2056
A1 0HR 2_png.rf.hVdiwx06lI7rOZ5rr9vC.png,887596,17.606448,1,2452,2056
A1 0HR 2_png.rf.wFANdrijgcCbWaNPdyi0.png,896675,17.78654,1,2452,2056
A1 12HR 1_png.rf.8FGxD5kQMiDucxJswxPl.png,279585,5.545878,1,2452,2056
A1 12HR 1_png.rf.XDKS23ySU3ItzW5Kv957.png,0,0.0,0,2452,2056
A1 12HR 2_png.rf.6p7F3HADokVM7aGI7thQ.png,485699,9.634377,1,2452,2056
A1 12HR 2_png.rf.OoCbkijic6aCx52coryw.png,0,0.0,0,2452,2056
A1 12hr 1_png.rf.hPnekH9tRkKoF84Y4HTD.png,72684,17.745117,1,640,640
A1 12hr 2_png.rf.Zc7e1rWOmWcCj4dykv3Z.png,53822,13.140137,1,640,640
A1 24HR 1_png.rf.1ApDRLrpQqSCaPcShIOu.png,0,0.0,0,2452,2056
A1 24HR 1_png.rf.psHGzfQFFYu0q9OMf12P.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.8ZCo4suYfwAmYJVAdrgi.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.QvfIHR0lQkYJbWTuhsBX.png,0,0.0,0,2452,2056
A1 24h 1_png.rf.TlQXP6CHdUFWS07zQImN.png,0,0.0,0,640,640
A1 24h 2_png.rf.o9mYSgMZsKvkMpLuHnpZ.png,0,0.0,0,640,640
A1 24hr 1_png.rf.LkrEN1mHJhJhYU2lmydg.png,30006,7.325684,1,640,640
A1 8HR 1_png.rf.7N4eAqgpqfPKb1eNWowl.png,355370,7.049157,1,2452,2056
A1 8HR 1_png.rf.VABkXkmpYjE9yLo5gSBX.png,336438,6.67362,1,2452,2056
A1 8HR 2_png.rf.bvjlWbubzYS3fVyOKsCU.png,443860,8.804454,1,2452,2056
A1 8HR 2_png.rf.emd32984S6mQhEIM0RXU.png,633615,12.568454,1,2452,2056
A2 0H 2_png.rf.wLkBHcGvevKm0A73Vxcz.png,1990980,39.493291,1,2452,2056
A2 12H 1_png.rf.xnmVBn7WXmT4yiy3UMlx.png,659146,13.07489,1,2452,2056
A2 12H 2_png.rf.N7tpAQyq0PEGrhaTGLJT.png,785672,15.584673,1,2452,2056
A2 24H 1_png.rf.EFavmtKTLhhnJThESvF0.png,484322,9.607063,1,2452,2056
A2 24H 2_png.rf.E5xmaghZdqaoko8wlaZh.png,603968,11.980373,1,2452,2056
A2 8H 1_png.rf.xvZ2Owwq7kfNeQBUdLj1.png,0,0.0,0,2452,2056
A2 8H 2_png.rf.7oLJskKDBKhwtDpwzZqy.png,834658,16.556365,1,2452,2056
A3 0H 1_png.rf.4oL1M95z5XQoppHkibCl.png,0,0.0,0,2452,2056
A3 0H 2_png.rf.QDCtQGDH1pznmeHT0BNJ.png,1085316,21.528443,1,2452,2056
A3 12H 1_png.rf.TU0BGVsD3XJqPwGYBsiu.png,379002,7.517924,1,2452,2056
A3 12H 2_png.rf.r5xe4JQ4Ecgyw1raWv4H.png,212728,4.219695,1,2452,2056
A3 24H 1_png.rf.tfdHOCRouEH53EDqy7G0.png,0,0.0,0,2452,2056
A3 24H 2_png.rf.TOtRUqMkxCrasCpSjZKO.png,0,0.0,0,2452,2056
A3 8H 1_png.rf.d60KhXvDmSmp3Oia8S8T.png,0,0.0,0,2452,2056
A3 8H 2_png.rf.B5nEx5FtZ9JTiEjZrHJb.png,548398,10.878081,1,2452,2056
A5 0HR 1_png.rf.ckTpizxWhCzqrJmwetqV.png,772362,15.320655,1,2452,2056
A5 0HR 2_png.rf.C9gm2A2fkupz9aW1u7b9.png,851021,16.880943,1,2452,2056
A5 12HR 1_png.rf.1xA3zwCvRWDQRrGvHIhA.png,477082,9.463449,1,2452,2056
A5 12HR 1_png.rf.IESDSkszuJatVJfvQ7PW.png,0,0.0,0,2452,2056
A5 12HR 2_png.rf.mzYpTwvbQHLWffHAkMOe.png,496111,9.84091,1,2452,2056
A5 12HR 2_png.rf.rAr8U7x7uLNYSny2Orvg.png,0,0.0,0,2452,2056
A5 24HR 1_png.rf.CpfIcPI5krfxTtJFGjKH.png,0,0.0,0,2452,2056
A5 24HR 1_png.rf.QWraD9H7IOqSfp8mznDQ.png,344977,6.843,1,2452,2056
A5 24HR 2_png.rf.JBrJ8KO8uH9Jn3iTJvZf.png,0,0.0,0,2452,2056
A5 24HR 2_png.rf.xE7wqG2pbN9OFXjVvNjl.png,209018,4.146103,1,2452,2056
A5 8HR 1_png.rf.jEYUYpVLybixXNUndrI9.png,545359,10.817799,1,2452,2056
A5 8HR 1_png.rf.qbCCkoclBZRwrN2mNDA9.png,317626,6.300463,1,2452,2056
A5 8HR 2_png.rf.7U0SE5K1r1eXtmiCBL1Q.png,352267,6.987606,1,2452,2056
A6 0H 1_png.rf.rKpcg4iYJ50H0XfmG98n.png,1135523,22.524355,1,2452,2056
A6 0H 2_png.rf.xTjPOuBdGBBEAQh6qzcS.png,1229134,24.381233,1,2452,2056
A6 12H 1_png.rf.ttiuv3CjzGc6GvMTytlM.png,777366,15.419914,1,2452,2056
