arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
A1 0HR 1_png.rf.F8WfJZAyU8hXcsKytbcA.png,781576,15.503425,1,2452,2056
A1 0HR 1_png.rf.bBmfdS8DK3Ixtw1fZ9P3.png,605143,12.003681,1,2452,2056
A1 0HR 2_png.rf.hVdiwx06lI7rOZ5rr9vC.png,884747,17.549935,1,2452,2056
A1 0HR 2_png.rf.wFANdrijgcCbWaNPdyi0.png,903563,17.923172,1,2452,2056
A1 12HR 1_png.rf.8FGxD5kQMiDucxJswxPl.png,286769,5.68838,1,2452,2056
A1 12HR 1_png.rf.XDKS23ySU3ItzW5Kv957.png,0,0.0,0,2452,2056
A1 12HR 2_png.rf.6p7F3HADokVM7aGI7thQ.png,494001,9.799056,1,2452,2056
A1 12HR 2_png.rf.OoCbkijic6aCx52coryw.png,294163,5.835048,1,2452,2056
A1 12hr 1_png.rf.hPnekH9tRkKoF84Y4HTD.png,73337,17.904541,1,640,640
A1 12hr 2_png.rf.Zc7e1rWOmWcCj4dykv3Z.png,54422,13.286621,1,640,640
A1 24HR 1_png.rf.1ApDRLrpQqSCaPcShIOu.png,0,0.0,0,2452,2056
A1 24HR 1_png.rf.psHGzfQFFYu0q9OMf12P.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.8ZCo4suYfwAmYJVAdrgi.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.QvfIHR0lQkYJbWTuhsBX.png,0,0.0,0,2452,2056
A1 24h 1_png.rf.TlQXP6CHdUFWS07zQImN.png,0,0.0,0,640,640
A1 24h 2_png.rf.o9mYSgMZsKvkMpLuHnpZ.png,0,0.0,0,640,640
A1 24hr 1_png.rf.LkrEN1mHJhJhYU2lmydg.png,30786,7.516113,1,640,640
A1 8HR 1_png.rf.7N4eAqgpqfPKb1eNWowl.png,360424,7.149409,1,2452,2056
A1 8HR 1_png.rf.VABkXkmpYjE9yLo5gSBX.png,341623,6.77647,1,2452,2056
A1 8HR 2_png.rf.bvjlWbubzYS3fVyOKsCU.png,450374,8.933666,1,2452,2056
A1 8HR 2_png.rf.emd32984S6mQhEIM0RXU.png,646483,12.823705,1,2452,2056
A2 0H 2_png.rf.wLkBHcGvevKm0A73Vxcz.png,2008598,39.842763,1,2452,2056
A2 12H 1_png.rf.xnmVBn7WXmT4yiy3UMlx.png,666336,13.217512,1,2452,2056
A2 12H 2_png.rf.N7tpAQyq0PEGrhaTGLJT.png,801462,15.897885,1,2452,2056
A2 24H 1_png.rf.EFavmtKTLhhnJThESvF0.png,487604,9.672165,1,2452,2056
A2 24H 2_png.rf.E5xmaghZdqaoko8wlaZh.png,612516,12.149932,1,2452,2056
A2 8H 1_png.rf.xvZ2Owwq7kfNeQBUdLj1.png,766022,15.194894,1,2452,2056
A2 8H 2_png.rf.7oLJskKDBKhwtDpwzZqy.png,857990,17.019181,1,2452,2056
A3 0H 1_png.rf.4oL1M95z5XQoppHkibCl.png,280642,5.566845,1,2452,2056
