arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
A1 0HR 1_png.rf.F8WfJZAyU8hXcsKytbcA.png,782135,15.514513,1,2452,2056
A1 0HR 1_png.rf.bBmfdS8DK3Ixtw1fZ9P3.png,607034,12.041191,1,2452,2056
A1 0HR 2_png.rf.hVdiwx06lI7rOZ5rr9vC.png,887867,17.611824,1,2452,2056
A1 0HR 2_png.rf.wFANdrijgcCbWaNPdyi0.png,900588,17.864159,1,2452,2056
A1 12HR 1_png.rf.8FGxD5kQMiDucxJswxPl.png,286010,5.673325,1,2452,2056
A1 12HR 1_png.rf.XDKS23ySU3ItzW5Kv957.png,242744,4.815096,1,2452,2056
A1 12HR 2_png.rf.6p7F3HADokVM7aGI7thQ.png,499910,9.916268,1,2452,2056
A1 12HR 2_png.rf.OoCbkijic6aCx52coryw.png,295632,5.864188,1,2452,2056
A1 12hr 1_png.rf.hPnekH9tRkKoF84Y4HTD.png,73664,17.984375,1,640,640
A1 12hr 2_png.rf.Zc7e1rWOmWcCj4dykv3Z.png,55241,13.486572,1,640,640
A1 24HR 1_png.rf.1ApDRLrpQqSCaPcShIOu.png,0,0.0,0,2452,2056
A1 24HR 1_png.rf.psHGzfQFFYu0q9OMf12P.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.8ZCo4suYfwAmYJVAdrgi.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.QvfIHR0lQkYJbWTuhsBX.png,0,0.0,0,2452,2056
A1 24h 1_png.rf.TlQXP6CHdUFWS07zQImN.png,0,0.0,0,640,640
A1 24h 2_png.rf.o9mYSgMZsKvkMpLuHnpZ.png,0,0.0,0,640,640
A1 24hr 1_png.rf.LkrEN1mHJhJhYU2lmydg.png,30475,7.440186,1,640,640
A1 8HR 1_png.rf.7N4eAqgpqfPKb1eNWowl.png,359482,7.130723,1,2452,2056
A1 8HR 1_png.rf.VABkXkmpYjE9yLo5gSBX.png,340817,6.760482,1,2452,2056
A1 8HR 2_png.rf.bvjlWbubzYS3fVyOKsCU.png,456011,9.045483,1,2452,2056
A1 8HR 2_png.rf.emd32984S6mQhEIM0RXU.png,640440,12.703836,1,2452,2056
A2 0H 2_png.rf.wLkBHcGvevKm0A73Vxcz.png,2007723,39.825407,1,2452,2056
A2 12H 1_png.rf.xnmVBn7WXmT4yiy3UMlx.png,678301,13.454851,1,2452,2056
A2 12H 2_png.rf.N7tpAQyq0PEGrhaTGLJT.png,797778,15.824809,1,2452,2056
A2 24H 1_png.rf.EFavmtKTLhhnJThESvF0.png,494367,9.806316,1,2452,2056
A2 24H 2_png.rf.E5xmaghZdqaoko8wlaZh.png,611484,12.129462,1,2452,2056
A2 8H 1_png.rf.xvZ2Owwq7kfNeQBUdLj1.png,775806,15.38897,1,2452,2056
A2 8H 2_png.rf.7oLJskKDBKhwtDpwzZqy.png,838381,16.630215,1,2452,2056
A3 0H 1_png.rf.4oL1M95z5XQoppHkibCl.png,429057,8.51082,1,2452,2056
A3 0H 2_png.rf.QDCtQGDH1pznmeHT0BNJ.png,1098697,21.79387,1,2452,2056
A3 12H 1_png.rf.TU0BGVsD3XJqPwGYBsiu.png,389639,7.728921,1,2452,2056
A3 12H 2_png.rf.r5xe4JQ4Ecgyw1raWv4H.png,246947,4.898467,1,2452,2056
A3 24H 1_png.rf.tfdHOCRouEH53EDqy7G0.png,0,0.0,0,2452,2056
A3 24H 2_png.rf.TOtRUqMkxCrasCpSjZKO.png,0,0.0,0,2452,2056
A3 8H 1_png.rf.d60KhXvDmSmp3Oia8S8T.png,326975,6.485911,1,2452,2056
A3 8H 2_png.rf.B5nEx5FtZ9JTiEjZrHJb.png,609092,12.082014,1,2452,2056
A5 0HR 1_png.rf.ckTpizxWhCzqrJmwetqV.png,779084,15.453993,1,2452,2056
A5 0HR 2_png.rf.C9gm2A2fkupz9aW1u7b9.png,854103,16.942078,1,2452,2056
A5 12HR 1_png.rf.1xA3zwCvRWDQRrGvHIhA.png,486805,9.656316,1,2452,2056
A5 12HR 1_png.rf.IESDSkszuJatVJfvQ7PW.png,231670,4.595431,1,2452,2056
A5 12HR 2_png.rf.mzYpTwvbQHLWffHAkMOe.png,515271,10.22097,1,2452,2056
A5 12HR 2_png.rf.rAr8U7x7uLNYSny2Orvg.png,0,0.0,0,2452,2056
A5 24HR 1_png.rf.CpfIcPI5krfxTtJFGjKH.png,0,0.0,0,2452,2056
A5 24HR 1_png.rf.QWraD9H7IOqSfp8mznDQ.png,340998,6.764073,1,2452,2056
A5 24HR 2_png.rf.JBrJ8KO8uH9Jn3iTJvZf.png,0,0.0,0,2452,2056
