arquivo,area_px,area_pct,n_instancias,orig_w,orig_h
A1 0HR 1_png.rf.F8WfJZAyU8hXcsKytbcA.png,779726,15.466728,1,2452,2056
A1 0HR 1_png.rf.bBmfdS8DK3Ixtw1fZ9P3.png,607567,12.051764,1,2452,2056
A1 0HR 2_png.rf.hVdiwx06lI7rOZ5rr9vC.png,885434,17.563563,1,2452,2056
A1 0HR 2_png.rf.wFANdrijgcCbWaNPdyi0.png,900992,17.872173,1,2452,2056
A1 12HR 1_png.rf.8FGxD5kQMiDucxJswxPl.png,0,0.0,0,2452,2056
A1 12HR 1_png.rf.XDKS23ySU3ItzW5Kv957.png,0,0.0,0,2452,2056
A1 12HR 2_png.rf.6p7F3HADokVM7aGI7thQ.png,493906,9.797172,1,2452,2056
A1 12HR 2_png.rf.OoCbkijic6aCx52coryw.png,0,0.0,0,2452,2056
A1 12hr 1_png.rf.hPnekH9tRkKoF84Y4HTD.png,73179,17.865967,1,640,640
A1 12hr 2_png.rf.Zc7e1rWOmWcCj4dykv3Z.png,54805,13.380127,1,640,640
A1 24HR 1_png.rf.1ApDRLrpQqSCaPcShIOu.png,0,0.0,0,2452,2056
A1 24HR 1_png.rf.psHGzfQFFYu0q9OMf12P.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.8ZCo4suYfwAmYJVAdrgi.png,0,0.0,0,2452,2056
A1 24HR 2_png.rf.QvfIHR0lQkYJbWTuhsBX.png,0,0.0,0,2452,2056
A1 24h 1_png.rf.TlQXP6CHdUFWS07zQImN.png,0,0.0,0,640,640
A1 24h 2_png.rf.o9mYSgMZsKvkMpLuHnpZ.png,0,0.0,0,640,640
A1 24hr 1_png.rf.LkrEN1mHJhJhYU2lmydg.png,0,0.0,0,640,640
A1 8HR 1_png.rf.7N4eAqgpqfPKb1eNWowl.png,366043,7.260868,1,2452,2056
A1 8HR 1_png.rf.VABkXkmpYjE9yLo5gSBX.png,341170,6.767484,1,2452,2056
A1 8HR 2_png.rf.bvjlWbubzYS3fVyOKsCU.png,460677,9.138038,1,2452,2056
A1 8HR 2_png.rf.emd32984S6mQhEIM0RXU.png,641748,12.729781,1,2452,2056
A2 0H 2_png.rf.wLkBHcGvevKm0A73Vxcz.png,1992367,39.520803,1,2452,2056
A2 12H 1_png.rf.xnmVBn7WXmT4yiy3UMlx.png,667531,13.241216,1,2452,2056
A2 12H 2_png.rf.N7tpAQyq0PEGrhaTGLJT.png,791094,15.692225,1,2452,2056
A2 24H 1_png.rf.EFavmtKTLhhnJThESvF0.png,491636,9.752144,1,2452,2056
A2 24H 2_png.rf.E5xmaghZdqaoko8wlaZh.png,603328,11.967678,1,2452,2056
A2 8H 1_png.rf.xvZ2Owwq7kfNeQBUdLj1.png,0,0.0,0,2452,2056
A2 8H 2_png.rf.7oLJskKDBKhwtDpwzZqy.png,849039,16.841628,1,2452,2056
A3 0H 1_png.rf.4oL1M95z5XQoppHkibCl.png,0,0.0,0,2452,2056
A3 0H 2_png.rf.QDCtQGDH1pznmeHT0BNJ.png,1104348,21.905964,1,2452,2056
A3 12H 1_png.rf.TU0BGVsD3XJqPwGYBsiu.png,0,0.0,0,2452,2056
